Fondsposition per,"09.Okt.2020"
 
Emittententicker,Name,Anlageklasse,Gewichtung (%),Kurs,Nominale,Marktwert,Nominalwert,Sektor,ISIN,Börse,Standort,Marktwährung
"9506","TOHOKU ELECTRIC POWER INC","Aktien","0,17","9,36","336.900","3.153.605","3.153.604,66","Versorger","JP3605400005","Tokyo Stock Exchange","Japan","JPY"
"PHM","PULTEGROUP INC","Aktien","0,17","48,98","63.667","3.118.410","3.118.409,66","Zyklische Konsumgüter ","US7458671010","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SJM","JM SMUCKER","Aktien","0,17","118,68","26.212","3.110.840","3.110.840,16","Nichtzyklische Konsumgüter","US8326964058","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"7752","RICOH LTD","Aktien","0,17","6,63","468.600","3.104.633","3.104.633,00","IT","JP3973400009","Tokyo Stock Exchange","Japan","JPY"
"S32","SOUTH32 LTD","Aktien","0,17","1,58","1.949.996","3.086.498","3.086.497,54","Materialien","AU000000S320","Asx - All Markets","Australien","AUD"
"7270","SUBARU CORP","Aktien","0,17","19,72","156.500","3.085.415","3.085.414,79","Zyklische Konsumgüter ","JP3814800003","Tokyo Stock Exchange","Japan","JPY"
"1928","SEKISUI HOUSE LTD","Aktien","0,17","16,94","182.000","3.083.432","3.083.431,92","Zyklische Konsumgüter ","JP3420600003","Tokyo Stock Exchange","Japan","JPY"
"ALLY","ALLY FINANCIAL INC","Aktien","0,17","27,85","110.639","3.081.296","3.081.296,15","Financials","US02005N1000","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ENI","ENI","Aktien","0,16","8,11","378.220","3.066.271","3.066.271,11","Energie","IT0003132476","Borsa Italiana","Italien","EUR"
"8015","TOYOTA TSUSHO CORP","Aktien","0,16","29,01","103.900","3.014.088","3.014.088,31","Industrie","JP3635000007","Tokyo Stock Exchange","Japan","JPY"
"8604","NOMURA HOLDINGS INC","Aktien","0,16","4,60","653.100","3.004.180","3.004.179,64","Financials","JP3762600009","Tokyo Stock Exchange","Japan","JPY"
"RNO","RENAULT SA","Aktien","0,16","26,91","109.724","2.953.049","2.953.049,30","Zyklische Konsumgüter ","FR0000131906","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"KGF","KINGFISHER PLC","Aktien","0,16","3,97","743.144","2.950.942","2.950.942,34","Zyklische Konsumgüter ","GB0033195214","London Stock Exchange","Vereinigtes Königreich","GBP"
"2502","ASAHI GROUP HOLDINGS LTD","Aktien","0,16","35,68","82.400","2.940.211","2.940.211,06","Nichtzyklische Konsumgüter","JP3116000005","Tokyo Stock Exchange","Japan","JPY"
"MFC","MANULIFE FINANCIAL CORP","Aktien","0,16","14,66","200.041","2.933.336","2.933.335,61","Financials","CA56501R1064","Toronto Stock Exchange","Kanada","CAD"
"7011","MITSUBISHI HEAVY INDUSTRIES LTD","Aktien","0,15","21,92","131.500","2.882.533","2.882.532,77","Industrie","JP3900000005","Tokyo Stock Exchange","Japan","JPY"
"MAERSK B","A P MOLLER MAERSK B","Aktien","0,15","1.649,40","1.742","2.873.260","2.873.259,52","Industrie","DK0010244508","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"ACA","CREDIT AGRICOLE SA","Aktien","0,15","9,06","315.689","2.860.686","2.860.685,80","Financials","FR0000045072","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"1802","OBAYASHI CORP","Aktien","0,15","9,00","313.500","2.821.812","2.821.811,56","Industrie","JP3190000004","Tokyo Stock Exchange","Japan","JPY"
"REP","REPSOL SA","Aktien","0,15","7,45","377.250","2.812.380","2.812.379,70","Energie","ES0173516115","Bolsa De Madrid","Spanien","EUR"
"5201","AGC INC","Aktien","0,15","29,58","94.800","2.803.937","2.803.937,34","Industrie","JP3112000009","Tokyo Stock Exchange","Japan","JPY"
"5802","SUMITOMO ELECTRIC INDUSTRIES LTD","Aktien","0,15","11,41","241.077","2.751.776","2.751.775,70","Zyklische Konsumgüter ","JP3407400005","Tokyo Stock Exchange","Japan","JPY"
"TAP","MOLSON COORS BREWING CLASS B","Aktien","0,15","36,11","75.915","2.741.291","2.741.290,65","Nichtzyklische Konsumgüter","US60871R2094","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6201","TOYOTA INDUSTRIES CORP","Aktien","0,15","64,46","42.100","2.713.558","2.713.558,28","Zyklische Konsumgüter ","JP3634600005","Tokyo Stock Exchange","Japan","JPY"
"4578","OTSUKA HOLDINGS LTD","Aktien","0,14","40,04","67.000","2.682.410","2.682.409,73","Gesundheitsversorgung","JP3188220002","Tokyo Stock Exchange","Japan","JPY"
"OC","OWENS CORNING","Aktien","0,14","74,94","35.125","2.632.268","2.632.267,50","Industrie","US6907421019","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8750","DAI-ICHI LIFE HOLDINGS INC","Aktien","0,14","15,21","171.800","2.613.871","2.613.870,62","Financials","JP3476480003","Tokyo Stock Exchange","Japan","JPY"
"1812","KAJIMA CORP","Aktien","0,14","11,76","221.400","2.604.706","2.604.705,88","Industrie","JP3210200006","Tokyo Stock Exchange","Japan","JPY"
"FME","FRESENIUS MEDICAL CARE AG","Aktien","0,14","86,25","29.702","2.561.674","2.561.674,24","Gesundheitsversorgung","DE0005785802","Xetra","Deutschland","EUR"
"EQH","EQUITABLE HOLDINGS INC","Aktien","0,14","20,81","121.952","2.537.821","2.537.821,12","Financials","US29452E1010","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CON","CONTINENTAL AG","Aktien","0,13","118,74","21.093","2.504.493","2.504.492,65","Zyklische Konsumgüter ","DE0005439004","Xetra","Deutschland","EUR"
"5411","JFE HOLDINGS INC","Aktien","0,13","7,41","337.500","2.501.183","2.501.183,10","Materialien","JP3386030005","Tokyo Stock Exchange","Japan","JPY"
"1801","TAISEI CORP","Aktien","0,13","34,26","72.500","2.484.028","2.484.028,21","Industrie","JP3443600006","Tokyo Stock Exchange","Japan","JPY"
"PUB","PUBLICIS GROUPE SA","Aktien","0,13","35,85","68.509","2.455.718","2.455.718,33","Kommunikation","FR0000130577","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"DISCK","DISCOVERY INC SERIES C","Aktien","0,13","19,97","122.450","2.444.714","2.444.714,25","Kommunikation","US25470F3029","NASDAQ","Vereinigte Staaten","USD"
"MPC","MARATHON PETROLEUM CORP","Aktien","0,13","30,12","80.969","2.438.786","2.438.786,28","Energie","US56585A1025","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"JAZZ","JAZZ PHARMACEUTICALS PLC","Aktien","0,13","155,41","15.685","2.437.606","2.437.605,85","Gesundheitsversorgung","IE00B4Q5ZN47","NASDAQ","Vereinigte Staaten","USD"
"9508","KYUSHU ELECTRIC POWER INC","Aktien","0,13","9,11","267.600","2.436.526","2.436.526,43","Versorger","JP3246400000","Tokyo Stock Exchange","Japan","JPY"
"III","3I GROUP PLC","Aktien","0,13","13,96","170.274","2.377.000","2.376.999,84","Financials","GB00B1YW4409","London Stock Exchange","Vereinigtes Königreich","GBP"
"8309","SUMITOMO MITSUI TRUST HOLDINGS INC","Aktien","0,13","26,82","88.300","2.368.484","2.368.484,22","Financials","JP3892100003","Tokyo Stock Exchange","Japan","JPY"
"4005","SUMITOMO CHEMICAL LTD","Aktien","0,13","3,42","689.325","2.355.273","2.355.272,59","Materialien","JP3401400001","Tokyo Stock Exchange","Japan","JPY"
"288","WH GROUP LTD","Aktien","0,13","0,81","2.910.500","2.347.162","2.347.162,28","Nichtzyklische Konsumgüter","KYG960071028","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"PSN","PERSIMMON PLC","Aktien","0,13","33,61","69.430","2.333.739","2.333.738,65","Zyklische Konsumgüter ","GB0006825383","London Stock Exchange","Vereinigtes Königreich","GBP"
"BOL","BOLIDEN","Aktien","0,12","29,39","78.700","2.312.810","2.312.809,75","Materialien","SE0012455673","Nasdaq Omx Nordic","Schweden","SEK"
"SBRY","SAINSBURY(J) PLC","Aktien","0,12","2,60","886.731","2.308.604","2.308.603,63","Nichtzyklische Konsumgüter","GB00B019KW72","London Stock Exchange","Vereinigtes Königreich","GBP"
"CAG","CONAGRA BRANDS INC","Aktien","0,12","37,32","61.724","2.303.540","2.303.539,68","Nichtzyklische Konsumgüter","US2058871029","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8308","RESONA HOLDINGS INC","Aktien","0,12","3,41","674.200","2.299.765","2.299.765,08","Financials","JP3500610005","Tokyo Stock Exchange","Japan","JPY"
"F34","WILMAR INTERNATIONAL LTD","Aktien","0,12","3,41","668.600","2.277.157","2.277.157,11","Nichtzyklische Konsumgüter","SG1T56930848","Singapore Exchange","Singapur","SGD"
"83","SINO LAND LTD","Aktien","0,12","1,27","1.778.000","2.259.766","2.259.766,07","Immobilien","HK0083000502","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"UCB","UCB SA","Aktien","0,12","115,59","19.529","2.257.417","2.257.417,02","Gesundheitsversorgung","BE0003739530","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"AER","AERCAP HOLDINGS NV","Aktien","0,12","27,77","81.165","2.253.952","2.253.952,05","Industrie","NL0000687663","New York Stock Exchange Inc.","Niederlande","USD"
"9513","ELECTRIC POWER DEVELOPMENT LTD","Aktien","0,12","14,85","150.800","2.239.413","2.239.413,18","Versorger","JP3551200003","Tokyo Stock Exchange","Japan","JPY"
"VOW","VOLKSWAGEN AG","Aktien","0,12","173,32","12.904","2.236.505","2.236.504,70","Zyklische Konsumgüter ","DE0007664005","Xetra","Deutschland","EUR"
"MRO","MELROSE INDUSTRIES PLC","Aktien","0,12","1,72","1.295.218","2.227.303","2.227.302,72","Industrie","GB00BZ1G4322","London Stock Exchange","Vereinigtes Königreich","GBP"
"DANSKE","DANSKE BANK","Aktien","0,12","14,47","153.324","2.219.325","2.219.324,89","Financials","DK0010274414","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"LNC","LINCOLN NATIONAL CORP","Aktien","0,12","34,85","62.045","2.162.268","2.162.268,25","Financials","US5341871094","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"EN","BOUYGUES SA","Aktien","0,12","36,22","59.682","2.161.876","2.161.876,42","Industrie","FR0000120503","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"6448","BROTHER INDUSTRIES LTD","Aktien","0,11","15,92","134.270","2.137.543","2.137.543,32","IT","JP3830000000","Tokyo Stock Exchange","Japan","JPY"
"BSL","BLUESCOPE STEEL LTD","Aktien","0,11","10,30","205.367","2.115.113","2.115.113,24","Materialien","AU000000BSL0","Asx - All Markets","Australien","AUD"
"BHC","BAUSCH HEALTH COMPANIES INC","Aktien","0,11","17,47","120.597","2.106.281","2.106.281,30","Gesundheitsversorgung","CA0717341071","Toronto Stock Exchange","Kanada","CAD"
"CBK","COMMERZBANK AG","Aktien","0,11","5,55","377.299","2.094.180","2.094.180,03","Financials","DE000CBK1001","Xetra","Deutschland","EUR"
"PNDORA","PANDORA","Aktien","0,11","90,65","22.866","2.072.705","2.072.704,85","Zyklische Konsumgüter ","DK0060252690","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"5713","SUMITOMO METAL MINING LTD","Aktien","0,11","31,69","65.300","2.069.229","2.069.229,09","Materialien","JP3402600005","Tokyo Stock Exchange","Japan","JPY"
"EUR","EUR CASH","Geldmarkt","0,11","118,14","1.751.388","2.069.177","2.069.177,29","Cash und/oder Derivate","-","-","Europäische Union","EUR"
"LEA","LEAR CORP","Aktien","0,11","129,54","15.937","2.064.479","2.064.478,98","Zyklische Konsumgüter ","US5218652049","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AGN","AEGON NV","Aktien","0,11","3,09","663.897","2.048.751","2.048.751,22","Financials","NL0000303709","Euronext Amsterdam","Niederlande","EUR"
"NWG","NATWEST GROUP PLC","Aktien","0,11","1,48","1.378.436","2.035.361","2.035.361,10","Financials","GB00B7T77214","London Stock Exchange","Vereinigtes Königreich","GBP"
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Aktien","0,11","111,73","18.137","2.026.447","2.026.447,01","Gesundheitsversorgung","US9139031002","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"9021","WEST JAPAN RAILWAY","Aktien","0,11","47,48","42.500","2.017.699","2.017.699,12","Industrie","JP3659000008","Tokyo Stock Exchange","Japan","JPY"
"TIT","TELECOM ITALIA","Aktien","0,11","0,41","4.875.104","2.002.069","2.002.068,81","Kommunikation","IT0003497168","Borsa Italiana","Italien","EUR"
"NLY","ANNALY CAPITAL MANAGEMENT REIT INC","Aktien","0,11","7,23","275.632","1.992.819","1.992.819,36","Financials","US0357104092","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4183","MITSUI CHEMICALS INC","Aktien","0,11","24,83","80.000","1.986.087","1.986.086,79","Materialien","JP3888300005","Tokyo Stock Exchange","Japan","JPY"
"BDEV","BARRATT DEVELOPMENTS PLC","Aktien","0,11","7,05","277.748","1.958.877","1.958.877,43","Zyklische Konsumgüter ","GB0000811801","London Stock Exchange","Vereinigtes Königreich","GBP"
"BKR","BAKER HUGHES CLASS A","Aktien","0,10","13,20","146.300","1.931.160","1.931.160,00","Energie","US05722G1004","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4042","TOSOH CORP","Aktien","0,10","16,18","118.600","1.919.512","1.919.511,62","Materialien","JP3595200001","Tokyo Stock Exchange","Japan","JPY"
"SSNC","SS AND C TECHNOLOGIES HOLDINGS INC","Aktien","0,10","64,09","29.762","1.907.447","1.907.446,58","IT","US78467J1007","NASDAQ","Vereinigte Staaten","USD"
"6724","SEIKO EPSON CORP","Aktien","0,10","11,00","170.000","1.869.670","1.869.670,15","IT","JP3414750004","Tokyo Stock Exchange","Japan","JPY"
"MRW","MORRISON(WM.)SUPERMARKETS PLC","Aktien","0,10","2,24","825.948","1.853.514","1.853.513,79","Nichtzyklische Konsumgüter","GB0006043169","London Stock Exchange","Vereinigtes Königreich","GBP"
"MOS","MOSAIC","Aktien","0,10","19,71","91.665","1.806.717","1.806.717,15","Materialien","US61945C1036","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"7911","TOPPAN PRINTING LTD","Aktien","0,10","13,57","132.800","1.802.425","1.802.424,87","Industrie","JP3629000005","Tokyo Stock Exchange","Japan","JPY"
"3407","ASAHI KASEI CORP","Aktien","0,10","8,77","203.900","1.787.828","1.787.827,93","Materialien","JP3111200006","Tokyo Stock Exchange","Japan","JPY"
"J37","JARDINE STRATEGIC HOLDINGS LTD","Aktien","0,10","21,15","84.300","1.782.945","1.782.945,00","Industrie","BMG507641022","Singapore Exchange","Hongkong","USD"
"L","LOBLAW COMPANIES LTD","Aktien","0,10","52,43","33.897","1.777.112","1.777.111,74","Nichtzyklische Konsumgüter","CA5394811015","Toronto Stock Exchange","Kanada","CAD"
"1803","SHIMIZU CORP","Aktien","0,10","7,46","237.700","1.772.823","1.772.822,87","Industrie","JP3358800005","Tokyo Stock Exchange","Japan","JPY"
"CABK","CAIXABANK SA","Aktien","0,09","2,06","851.849","1.758.714","1.758.713,71","Financials","ES0140609019","Bolsa De Madrid","Spanien","EUR"
"MAERSK A","A P MOLLER MAERSK","Aktien","0,09","1.527,96","1.143","1.746.458","1.746.457,91","Industrie","DK0010244425","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"STLD","STEEL DYNAMICS INC","Aktien","0,09","32,58","53.136","1.731.171","1.731.170,88","Materialien","US8581191009","NASDAQ","Vereinigte Staaten","USD"
"FR","VALEO SA","Aktien","0,09","32,60","51.514","1.679.161","1.679.160,93","Zyklische Konsumgüter ","FR0013176526","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"OTEX","OPEN TEXT CORP","Aktien","0,09","42,31","39.389","1.666.487","1.666.486,53","IT","CA6837151068","Toronto Stock Exchange","Kanada","CAD"
"5233","TAIHEIYO CEMENT CORP","Aktien","0,09","26,33","63.200","1.664.118","1.664.118,12","Materialien","JP3449020001","Tokyo Stock Exchange","Japan","JPY"
"7202","ISUZU MOTORS LTD","Aktien","0,09","9,24","180.000","1.663.963","1.663.962,90","Zyklische Konsumgüter ","JP3137200006","Tokyo Stock Exchange","Japan","JPY"
"FORTUM","FORTUM","Aktien","0,09","21,63","76.234","1.648.670","1.648.670,20","Versorger","FI0009007132","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"NWL","NEWELL BRANDS INC","Aktien","0,09","18,01","91.278","1.643.917","1.643.916,78","Zyklische Konsumgüter ","US6512291062","NASDAQ","Vereinigte Staaten","USD"
"ATH","ATHENE HOLDING LTD CLASS A","Aktien","0,09","37,01","44.399","1.643.207","1.643.206,99","Financials","BMG0684D1074","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"VST","VISTRA CORP","Aktien","0,09","17,99","91.058","1.638.133","1.638.133,42","Versorger","US92840M1027","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DVA","DAVITA INC","Aktien","0,09","87,86","18.608","1.634.899","1.634.898,88","Gesundheitsversorgung","US23918K1088","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"7259","AISIN SEIKI LTD","Aktien","0,09","32,42","50.400","1.633.808","1.633.808,15","Zyklische Konsumgüter ","JP3102000001","Tokyo Stock Exchange","Japan","JPY"
"NLOK","NORTONLIFELOCK INC","Aktien","0,09","20,98","77.567","1.627.743","1.627.743,49","IT","US6687711084","NASDAQ","Vereinigte Staaten","USD"
"6479","MINEBEA MITSUMI INC","Aktien","0,09","18,87","86.200","1.626.831","1.626.830,72","Industrie","JP3906000009","Tokyo Stock Exchange","Japan","JPY"
"5938","LIXIL GROUP CORP","Aktien","0,09","20,94","76.900","1.609.983","1.609.983,44","Industrie","JP3626800001","Tokyo Stock Exchange","Japan","JPY"
"RCL","ROYAL CARIBBEAN GROUP LTD","Aktien","0,09","71,09","22.386","1.591.421","1.591.420,74","Zyklische Konsumgüter ","LR0008862868","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"3436","SUMCO CORP","Aktien","0,08","14,74","105.100","1.548.821","1.548.821,16","IT","JP3322930003","Tokyo Stock Exchange","Japan","JPY"
"ABC","AMERISOURCEBERGEN CORP","Aktien","0,08","96,86","15.893","1.539.396","1.539.395,98","Gesundheitsversorgung","US03073E1055","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4182","MITSUBISHI GAS CHEMICAL INC","Aktien","0,08","18,97","80.900","1.534.462","1.534.462,16","Materialien","JP3896800004","Tokyo Stock Exchange","Japan","JPY"
"6723","RENESAS ELECTRONICS CORP","Aktien","0,08","7,87","192.500","1.515.877","1.515.877,15","IT","JP3164720009","Tokyo Stock Exchange","Japan","JPY"
"POW","POWER CORPORATION OF CANADA","Aktien","0,08","20,56","72.606","1.492.529","1.492.528,84","Financials","CA7392391016","Toronto Stock Exchange","Kanada","CAD"
"ALA","ALTAGAS LTD","Aktien","0,08","12,49","119.097","1.487.069","1.487.069,02","Versorger","CA0213611001","Toronto Stock Exchange","Kanada","CAD"
"1605","INPEX CORP","Aktien","0,08","5,39","274.600","1.479.105","1.479.105,20","Energie","JP3294460005","Tokyo Stock Exchange","Japan","JPY"
"BMW3","BMW PREF AG","Aktien","0,08","58,55","25.097","1.469.496","1.469.496,16","Zyklische Konsumgüter ","DE0005190037","Xetra","Deutschland","EUR"
"7912","DAI NIPPON PRINTING LTD","Aktien","0,08","19,66","73.500","1.444.887","1.444.886,66","Industrie","JP3493800001","Tokyo Stock Exchange","Japan","JPY"
"NTAP","NETAPP INC","Aktien","0,08","45,87","31.246","1.433.254","1.433.254,02","IT","US64110D1046","NASDAQ","Vereinigte Staaten","USD"
"AGNC","AGNC INVESTMENT REIT CORP","Aktien","0,08","14,07","101.129","1.422.885","1.422.885,03","Financials","US00123Q1040","NASDAQ","Vereinigte Staaten","USD"
"BKG","BERKELEY GROUP HOLDINGS (THE) PLC","Aktien","0,08","58,01","24.458","1.418.810","1.418.810,39","Zyklische Konsumgüter ","GB00B02L3W35","London Stock Exchange","Vereinigtes Königreich","GBP"
"PSON","PEARSON PLC","Aktien","0,08","7,40","189.175","1.399.604","1.399.603,97","Kommunikation","GB0006776081","London Stock Exchange","Vereinigtes Königreich","GBP"
"MHK","MOHAWK INDUSTRIES INC","Aktien","0,07","104,24","13.411","1.397.963","1.397.962,64","Zyklische Konsumgüter ","US6081901042","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"3003","HULIC LTD","Aktien","0,07","9,74","143.500","1.397.582","1.397.581,75","Immobilien","JP3360800001","Tokyo Stock Exchange","Japan","JPY"
"4204","SEKISUI CHEMICAL LTD","Aktien","0,07","16,60","83.000","1.377.900","1.377.899,77","Zyklische Konsumgüter ","JP3419400001","Tokyo Stock Exchange","Japan","JPY"
"7272","YAMAHA MOTOR LTD","Aktien","0,07","15,26","88.200","1.345.685","1.345.685,49","Zyklische Konsumgüter ","JP3942800008","Tokyo Stock Exchange","Japan","JPY"
"GBP","GBP CASH","Geldmarkt","0,07","129,98","1.027.888","1.336.048","1.336.048,45","Cash und/oder Derivate","-","-","Vereinigtes Königreich","GBP"
"9613","NTT DATA CORP","Aktien","0,07","12,77","104.200","1.330.423","1.330.422,60","IT","JP3165700000","Tokyo Stock Exchange","Japan","JPY"
"PRGO","PERRIGO PLC","Aktien","0,07","45,86","28.918","1.326.179","1.326.179,48","Gesundheitsversorgung","IE00BGH1M568","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"9101","NIPPON YUSEN","Aktien","0,07","18,58","70.800","1.315.417","1.315.417,16","Industrie","JP3753000003","Tokyo Stock Exchange","Japan","JPY"
"KNX","KNIGHT-SWIFT TRANSPORTATION HOLDIN","Aktien","0,07","40,25","32.614","1.312.714","1.312.713,50","Industrie","US4990491049","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4004","SHOWA DENKO","Aktien","0,07","18,77","69.800","1.310.051","1.310.050,64","Materialien","JP3368000000","Tokyo Stock Exchange","Japan","JPY"
"9062","NIPPON EXPRESS LTD","Aktien","0,07","56,88","23.000","1.308.315","1.308.314,80","Industrie","JP3729400006","Tokyo Stock Exchange","Japan","JPY"
"683","KERRY PROPERTIES LTD","Aktien","0,07","2,55","513.000","1.307.976","1.307.976,08","Immobilien","BMG524401079","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"TW.","TAYLOR WIMPEY PLC","Aktien","0,07","1,56","833.768","1.302.645","1.302.645,44","Zyklische Konsumgüter ","GB0008782301","London Stock Exchange","Vereinigtes Königreich","GBP"
"5333","NGK INSULATORS LTD","Aktien","0,07","14,24","91.300","1.299.656","1.299.656,43","Industrie","JP3695200000","Tokyo Stock Exchange","Japan","JPY"
"BN4","KEPPEL LTD","Aktien","0,07","3,32","390.584","1.295.646","1.295.646,38","Industrie","SG1U68934629","Singapore Exchange","Singapur","SGD"
"8905","AEON MALL LTD","Aktien","0,07","15,31","84.600","1.295.564","1.295.563,86","Immobilien","JP3131430005","Tokyo Stock Exchange","Japan","JPY"
"IVZ","INVESCO LTD","Aktien","0,07","13,11","98.645","1.293.236","1.293.235,95","Financials","BMG491BT1088","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ACS","ACS ACTIVIDADES DE CONSTRUCCION Y","Aktien","0,07","29,09","44.356","1.290.196","1.290.196,23","Industrie","ES0167050915","Bolsa De Madrid","Spanien","EUR"
"V03","VENTURE CORPORATION LTD","Aktien","0,07","14,98","85.600","1.282.530","1.282.529,64","IT","SG0531000230","Singapore Exchange","Singapur","SGD"
"TITR","TELECOM ITALIA SAVING","Aktien","0,07","0,42","3.026.939","1.275.622","1.275.622,36","Kommunikation","IT0003497176","Borsa Italiana","Italien","EUR"
"HWM","HOWMET AEROSPACE INC","Aktien","0,07","18,30","68.541","1.254.300","1.254.300,30","Industrie","US4432011082","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6504","FUJI ELECTRIC LTD","Aktien","0,07","31,38","39.600","1.242.478","1.242.477,88","Industrie","JP3820000002","Tokyo Stock Exchange","Japan","JPY"
"7261","MAZDA MOTOR CORP","Aktien","0,07","5,76","211.800","1.220.824","1.220.824,38","Zyklische Konsumgüter ","JP3868400007","Tokyo Stock Exchange","Japan","JPY"
"6502","TOSHIBA CORP","Aktien","0,07","26,88","45.300","1.217.661","1.217.661,26","Industrie","JP3592200004","Tokyo Stock Exchange","Japan","JPY"
"BZFUT","CASH COLLATERAL USD BZFUT","Cash Collateral and Margins","0,06","100,00","1.205.000","1.205.000","1.205.000,00","Cash und/oder Derivate","-","-","Vereinigte Staaten","USD"
"WU","WESTERN UNION","Aktien","0,06","22,23","53.823","1.196.485","1.196.485,29","IT","US9598021098","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"TXT","TEXTRON INC","Aktien","0,06","36,76","32.196","1.183.525","1.183.524,96","Industrie","US8832031012","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MNG","M&G PLC","Aktien","0,06","2,20","536.448","1.179.092","1.179.092,21","Financials","GB00BKFB1C65","London Stock Exchange","Vereinigtes Königreich","GBP"
"7186","CONCORDIA FINANCIAL GROUP LTD","Aktien","0,06","3,55","330.400","1.172.685","1.172.684,68","Financials","JP3305990008","Tokyo Stock Exchange","Japan","JPY"
"3861","OJI HOLDINGS CORP","Aktien","0,06","4,61","254.300","1.172.156","1.172.155,60","Materialien","JP3174410005","Tokyo Stock Exchange","Japan","JPY"
"DISCA","DISCOVERY INC SERIES A","Aktien","0,06","22,24","52.497","1.167.533","1.167.533,28","Kommunikation","US25470F1049","NASDAQ","Vereinigte Staaten","USD"
"9201","JAPAN AIRLINES LTD","Aktien","0,06","18,93","60.700","1.149.310","1.149.310,02","Industrie","JP3705200008","Tokyo Stock Exchange","Japan","JPY"
"WN","GEORGE WESTON LTD","Aktien","0,06","73,85","15.534","1.147.206","1.147.206,21","Nichtzyklische Konsumgüter","CA9611485090","Toronto Stock Exchange","Kanada","CAD"
"VOE","VOESTALPINE AG","Aktien","0,06","28,26","40.286","1.138.494","1.138.493,80","Materialien","AT0000937503","Wiener Boerse Ag","Österreich","EUR"
"POLI","BANK HAPOALIM BM","Aktien","0,06","5,92","191.765","1.135.544","1.135.544,04","Financials","IL0006625771","Tel Aviv Stock Exchange","Israel","ILS"
"3291","IIDA GROUP HOLDINGS LTD","Aktien","0,06","19,40","58.300","1.131.182","1.131.181,68","Zyklische Konsumgüter ","JP3131090007","Tokyo Stock Exchange","Japan","JPY"
"EXO","EXOR NV","Aktien","0,06","56,76","19.786","1.122.991","1.122.991,19","Financials","NL0012059018","Borsa Italiana","Italien","EUR"
"6113","AMADA LTD","Aktien","0,06","9,46","118.000","1.116.843","1.116.842,55","Industrie","JP3122800000","Tokyo Stock Exchange","Japan","JPY"
"3405","KURARAY LTD","Aktien","0,06","9,94","112.300","1.116.038","1.116.038,05","Materialien","JP3269600007","Tokyo Stock Exchange","Japan","JPY"
"8354","FUKUOKA FINANCIAL GROUP INC","Aktien","0,06","17,02","65.399","1.112.937","1.112.937,41","Financials","JP3805010000","Tokyo Stock Exchange","Japan","JPY"
"NWSA","NEWS CORP CLASS A","Aktien","0,06","14,24","77.164","1.099.201","1.099.201,18","Kommunikation","US65249B1098","NASDAQ","Vereinigte Staaten","USD"
"8601","DAIWA SECURITIES GROUP INC","Aktien","0,06","4,27","257.000","1.098.006","1.098.005,77","Financials","JP3502200003","Tokyo Stock Exchange","Japan","JPY"
"EMP.A","EMPIRE LTD CLASS A","Aktien","0,06","29,94","36.646","1.097.050","1.097.050,30","Nichtzyklische Konsumgüter","CA2918434077","Toronto Stock Exchange","Kanada","CAD"
