Fondsposition per,"09.Okt.2020"
 
Emittententicker,Name,Anlageklasse,Gewichtung (%),Kurs,Nominale,Marktwert,Nominalwert,Sektor,ISIN,Börse,Standort,Marktwährung
"MTCH","MATCH GROUP INC","Aktien","0,06","112,38","3.795","426.482","426.482,10","Kommunikation","US57667L1070","NASDAQ","Vereinigte Staaten","USD"
"WLTW","WILLIS TOWERS WATSON PLC","Aktien","0,06","211,44","2.014","425.840","425.840,16","Financials","IE00BDB6Q211","NASDAQ","Vereinigte Staaten","USD"
"AFL","AFLAC INC","Aktien","0,06","38,10","11.162","425.272","425.272,20","Financials","US0010551028","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MCHP","MICROCHIP TECHNOLOGY INC","Aktien","0,06","113,98","3.724","424.462","424.461,52","IT","US5950171042","NASDAQ","Vereinigte Staaten","USD"
"4911","SHISEIDO LTD","Aktien","0,06","62,34","6.800","423.942","423.942,08","Nichtzyklische Konsumgüter","JP3351600006","Tokyo Stock Exchange","Japan","JPY"
"VIV","VIVENDI SA","Aktien","0,06","29,54","14.352","423.904","423.904,26","Kommunikation","FR0000127771","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"MSI","MOTOROLA SOLUTIONS INC","Aktien","0,06","166,78","2.540","423.621","423.621,20","IT","US6200763075","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"FNV","FRANCO NEVADA CORP","Aktien","0,06","141,00","3.004","423.572","423.572,12","Materialien","CA3518581051","Toronto Stock Exchange","Kanada","CAD"
"ADM","ARCHER DANIELS MIDLAND","Aktien","0,06","48,97","8.643","423.248","423.247,71","Nichtzyklische Konsumgüter","US0394831020","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CPG","COMPASS GROUP PLC","Aktien","0,06","16,31","25.939","422.961","422.961,10","Zyklische Konsumgüter ","GB00BD6K4575","London Stock Exchange","Vereinigtes Königreich","GBP"
"DHI","D R HORTON INC","Aktien","0,06","78,09","5.385","420.515","420.514,65","Zyklische Konsumgüter ","US23331A1097","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AMS","AMADEUS IT GROUP SA","Aktien","0,06","59,24","7.073","418.990","418.989,69","IT","ES0109067019","Bolsa De Madrid","Spanien","EUR"
"CSGN","CREDIT SUISSE GROUP AG","Aktien","0,06","10,50","39.753","417.369","417.369,44","Financials","CH0012138530","Six Swiss Exchange Ag","Schweiz","CHF"
"AIG","AMERICAN INTERNATIONAL GROUP INC","Aktien","0,06","29,95","13.917","416.814","416.814,15","Financials","US0268747849","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"RMD","RESMED INC","Aktien","0,06","176,12","2.354","414.586","414.586,48","Gesundheitsversorgung","US7611521078","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CTVA","CORTEVA INC","Aktien","0,06","33,43","12.396","414.398","414.398,28","Materialien","US22052L1044","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"OTIS","OTIS WORLDWIDE CORP","Aktien","0,06","65,35","6.336","414.058","414.057,60","Industrie","US68902V1070","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4503","ASTELLAS PHARMA INC","Aktien","0,06","14,20","29.100","413.275","413.274,81","Gesundheitsversorgung","JP3942400007","Tokyo Stock Exchange","Japan","JPY"
"MTD","METTLER TOLEDO INC","Aktien","0,06","1.025,46","403","413.260","413.260,38","Gesundheitsversorgung","US5926881054","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"KR","KROGER","Aktien","0,06","34,45","11.973","412.470","412.469,85","Nichtzyklische Konsumgüter","US5010441013","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"PH","PARKER-HANNIFIN CORP","Aktien","0,06","218,11","1.890","412.228","412.227,90","Industrie","US7010941042","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4661","ORIENTAL LAND LTD","Aktien","0,06","141,88","2.900","411.443","411.442,90","Zyklische Konsumgüter ","JP3198900007","Tokyo Stock Exchange","Japan","JPY"
"KMI","KINDER MORGAN INC","Aktien","0,06","12,82","32.083","411.304","411.304,06","Energie","US49456B1017","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BBY","BEST BUY INC","Aktien","0,06","116,59","3.526","411.096","411.096,34","Zyklische Konsumgüter ","US0865161014","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ENGI","ENGIE SA","Aktien","0,06","14,34","28.659","411.050","411.050,39","Versorger","FR0010208488","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"JPY","JPY CASH","Geldmarkt","0,06","0,95","43.318.264","409.997","409.997,29","Cash und/oder Derivate","-","-","Japan","JPY"
"OKTA","OKTA INC CLASS A","Aktien","0,06","236,45","1.732","409.531","409.531,40","IT","US6792951054","NASDAQ","Vereinigte Staaten","USD"
"ED","CONSOLIDATED EDISON INC","Aktien","0,06","82,55","4.949","408.540","408.539,95","Versorger","US2091151041","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BMW","BMW AG","Aktien","0,06","76,44","5.330","407.424","407.424,21","Zyklische Konsumgüter ","DE0005190003","Xetra","Deutschland","EUR"
"LHN","LAFARGEHOLCIM LTD","Aktien","0,06","47,70","8.538","407.280","407.280,49","Materialien","CH0012214059","Six Swiss Exchange Ag","Schweiz","CHF"
"PAYX","PAYCHEX INC","Aktien","0,06","82,40","4.942","407.221","407.220,80","IT","US7043261079","NASDAQ","Vereinigte Staaten","USD"
"TTD","TRADE DESK INC CLASS A","Aktien","0,06","613,11","661","405.266","405.265,71","IT","US88339J1051","NASDAQ","Vereinigte Staaten","USD"
"SWKS","SKYWORKS SOLUTIONS INC","Aktien","0,06","154,28","2.623","404.676","404.676,44","IT","US83088M1027","NASDAQ","Vereinigte Staaten","USD"
"LLOY","LLOYDS BANKING GROUP PLC","Aktien","0,06","0,37","1.100.929","403.896","403.896,23","Financials","GB0008706128","London Stock Exchange","Vereinigtes Königreich","GBP"
"VFC","VF CORP","Aktien","0,06","77,61","5.182","402.175","402.175,02","Zyklische Konsumgüter ","US9182041080","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HLT","HILTON WORLDWIDE HOLDINGS INC","Aktien","0,06","91,37","4.398","401.845","401.845,26","Zyklische Konsumgüter ","US43300A2033","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"FLTR","FLUTTER ENTERTAINMENT PLC","Aktien","0,06","169,18","2.354","398.258","398.258,29","Zyklische Konsumgüter ","IE00BWT6H894","Irish Stock Exchange - All Market","Irland","EUR"
"D05","DBS GROUP HOLDINGS LTD","Aktien","0,06","15,55","25.341","394.096","394.095,56","Financials","SG1L01001701","Singapore Exchange","Singapur","SGD"
"FAST","FASTENAL","Aktien","0,06","46,63","8.449","393.977","393.976,87","Industrie","US3119001044","NASDAQ","Vereinigte Staaten","USD"
"6503","MITSUBISHI ELECTRIC CORP","Aktien","0,06","13,54","29.000","392.641","392.641,14","Industrie","JP3902400005","Tokyo Stock Exchange","Japan","JPY"
"GMG","GOODMAN GROUP UNITS","Aktien","0,06","13,46","29.146","392.235","392.235,36","Immobilien","AU000000GMG2","Asx - All Markets","Australien","AUD"
"STT","STATE STREET CORP","Aktien","0,06","66,43","5.894","391.538","391.538,42","Financials","US8574771031","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"APTV","APTIV PLC","Aktien","0,06","98,06","3.991","391.357","391.357,46","Zyklische Konsumgüter ","JE00B783TY65","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"RIO","RIO TINTO LTD","Aktien","0,06","70,47","5.530","389.689","389.688,73","Materialien","AU000000RIO1","Asx - All Markets","Australien","AUD"
"ALGN","ALIGN TECHNOLOGY INC","Aktien","0,06","328,64","1.185","389.438","389.438,40","Gesundheitsversorgung","US0162551016","NASDAQ","Vereinigte Staaten","USD"
"7733","OLYMPUS CORP","Aktien","0,06","21,12","18.400","388.620","388.619,56","Gesundheitsversorgung","JP3201200007","Tokyo Stock Exchange","Japan","JPY"
"AME","AMETEK INC","Aktien","0,06","106,94","3.623","387.444","387.443,62","Industrie","US0311001004","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CARR","CARRIER GLOBAL CORP","Aktien","0,06","32,23","11.946","385.020","385.019,58","Industrie","US14448C1045","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AZO","AUTOZONE INC","Aktien","0,06","1.137,74","338","384.556","384.556,12","Zyklische Konsumgüter ","US0533321024","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"FERG","FERGUSON PLC","Aktien","0,06","104,61","3.659","382.760","382.760,32","Industrie","JE00BJVNSS43","London Stock Exchange","Vereinigtes Königreich","GBP"
"SREN","SWISS RE AG","Aktien","0,06","77,33","4.942","382.155","382.155,31","Financials","CH0126881561","Six Swiss Exchange Ag","Schweiz","CHF"
"DSY","DASSAULT SYSTEMES","Aktien","0,06","189,98","2.001","380.144","380.144,30","IT","FR0000130650","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"NESTE","NESTE","Aktien","0,06","56,00","6.763","378.733","378.732,94","Energie","FI0009013296","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"CSU","CONSTELLATION SOFTWARE INC","Aktien","0,06","1.152,58","328","378.045","378.044,69","IT","CA21037X1006","Toronto Stock Exchange","Kanada","CAD"
"TDG","TRANSDIGM GROUP INC","Aktien","0,06","485,00","776","376.360","376.360,00","Industrie","US8936411003","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6702","FUJITSU LTD","Aktien","0,05","134,21","2.800","375.789","375.789,12","IT","JP3818000006","Tokyo Stock Exchange","Japan","JPY"
"GMAB","GENMAB","Aktien","0,05","373,06","1.004","374.553","374.552,53","Gesundheitsversorgung","DK0010272202","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"MCK","MCKESSON CORP","Aktien","0,05","151,29","2.463","372.627","372.627,27","Gesundheitsversorgung","US58155Q1031","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"WPM","WHEATON PRECIOUS METALS CORP","Aktien","0,05","50,97","7.306","372.406","372.406,03","Materialien","CA9628791027","Toronto Stock Exchange","Kanada","CAD"
"PSX","PHILLIPS","Aktien","0,05","53,04","7.019","372.288","372.287,76","Energie","US7185461040","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HEIA","HEINEKEN NV","Aktien","0,05","95,60","3.885","371.417","371.417,40","Nichtzyklische Konsumgüter","NL0000009165","Euronext Amsterdam","Niederlande","EUR"
"SGEN","SEAGEN INC","Aktien","0,05","200,78","1.848","371.041","371.041,44","Gesundheitsversorgung","US81181C1045","NASDAQ","Vereinigte Staaten","USD"
"NDA SE","NORDEA BANK","Aktien","0,05","8,12","45.661","370.924","370.923,54","Financials","FI4000297767","Nasdaq Omx Nordic","Schweden","SEK"
"WKL","WOLTERS KLUWER NV","Aktien","0,05","85,89","4.313","370.450","370.449,67","Industrie","NL0000395903","Euronext Amsterdam","Niederlande","EUR"
"BFB","BROWN FORMAN CORP CLASS B","Aktien","0,05","78,42","4.717","369.907","369.907,14","Nichtzyklische Konsumgüter","US1156372096","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SNAP","SNAP INC CLASS A","Aktien","0,05","27,00","13.682","369.414","369.414,00","Kommunikation","US83304A1060","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MKC","MCCORMICK & CO NON-VOTING INC","Aktien","0,05","196,11","1.870","366.726","366.725,70","Nichtzyklische Konsumgüter","US5797802064","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CHD","CHURCH AND DWIGHT INC","Aktien","0,05","92,76","3.948","366.216","366.216,48","Nichtzyklische Konsumgüter","US1713401024","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ASSA B","ASSA ABLOY B","Aktien","0,05","24,17","15.061","363.956","363.956,17","Industrie","SE0007100581","Nasdaq Omx Nordic","Schweden","SEK"
"NOKIA","NOKIA","Aktien","0,05","4,06","89.546","363.932","363.931,78","IT","FI0009000681","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"4523","EISAI LTD","Aktien","0,05","88,73","4.100","363.802","363.802,00","Gesundheitsversorgung","JP3160400002","Tokyo Stock Exchange","Japan","JPY"
"BARC","BARCLAYS PLC","Aktien","0,05","1,39","259.577","361.961","361.960,77","Financials","GB0031348658","London Stock Exchange","Vereinigtes Königreich","GBP"
"LEN","LENNAR A CORP","Aktien","0,05","84,07","4.302","361.669","361.669,14","Zyklische Konsumgüter ","US5260571048","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"WMB","WILLIAMS INC","Aktien","0,05","19,42","18.617","361.542","361.542,14","Energie","US9694571004","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"NTR","NUTRIEN LTD","Aktien","0,05","40,96","8.742","358.080","358.079,56","Materialien","CA67077M1086","Toronto Stock Exchange","Kanada","CAD"
"PANW","PALO ALTO NETWORKS INC","Aktien","0,05","252,52","1.408","355.548","355.548,16","IT","US6974351057","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6971","KYOCERA CORP","Aktien","0,05","57,15","6.200","354.319","354.319,25","IT","JP3249600002","Tokyo Stock Exchange","Japan","JPY"
"WST","WEST PHARMACEUTICAL SERVICES INC","Aktien","0,05","298,28","1.184","353.164","353.163,52","Gesundheitsversorgung","US9553061055","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6301","KOMATSU LTD","Aktien","0,05","23,06","15.200","350.454","350.453,84","Industrie","JP3304200003","Tokyo Stock Exchange","Japan","JPY"
"WY","WEYERHAEUSER REIT","Aktien","0,05","29,32","11.953","350.462","350.461,96","Immobilien","US9621661043","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SLB","SCHLUMBERGER NV","Aktien","0,05","16,23","21.577","350.195","350.194,71","Energie","AN8068571086","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"GLEN","GLENCORE PLC","Aktien","0,05","2,25","155.345","349.317","349.317,16","Materialien","JE00B4T3BW64","London Stock Exchange","Vereinigtes Königreich","GBP"
"DLTR","DOLLAR TREE INC","Aktien","0,05","93,64","3.725","348.809","348.809,00","Zyklische Konsumgüter ","US2567461080","NASDAQ","Vereinigte Staaten","USD"
"PTON","PELOTON INTERACTIVE CLASS A INC","Aktien","0,05","123,02","2.832","348.393","348.392,64","Zyklische Konsumgüter ","US70614W1009","NASDAQ","Vereinigte Staaten","USD"
"RACE","FERRARI NV","Aktien","0,05","182,95","1.886","345.039","345.039,05","Zyklische Konsumgüter ","NL0011585146","Borsa Italiana","Italien","EUR"
"WELL","WELLTOWER INC","Aktien","0,05","56,31","6.125","344.899","344.898,75","Immobilien","US95040Q1040","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SAND","SANDVIK","Aktien","0,05","20,31","16.959","344.509","344.509,23","Industrie","SE0000667891","Nasdaq Omx Nordic","Schweden","SEK"
"ORA","ORANGE SA","Aktien","0,05","11,15","30.867","344.110","344.110,32","Kommunikation","FR0000133308","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"CPRT","COPART INC","Aktien","0,05","115,21","2.965","341.598","341.597,65","Industrie","US2172041061","NASDAQ","Vereinigte Staaten","USD"
"EOG","EOG RESOURCES INC","Aktien","0,05","37,56","9.081","341.082","341.082,36","Energie","US26875P1012","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ROKU","ROKU INC CLASS A","Aktien","0,05","223,95","1.522","340.852","340.851,90","Kommunikation","US77543R1023","NASDAQ","Vereinigte Staaten","USD"
"STM","STMICROELECTRONICS NV","Aktien","0,05","34,58","9.832","340.001","340.000,80","IT","NL0000226223","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"CERN","CERNER CORP","Aktien","0,05","72,39","4.689","339.437","339.436,71","Gesundheitsversorgung","US1567821046","NASDAQ","Vereinigte Staaten","USD"
"KHC","KRAFT HEINZ","Aktien","0,05","31,11","10.838","337.170","337.170,18","Nichtzyklische Konsumgüter","US5007541064","NASDAQ","Vereinigte Staaten","USD"
"RSG","REPUBLIC SERVICES INC","Aktien","0,05","93,14","3.618","336.981","336.980,52","Industrie","US7607591002","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6902","DENSO CORP","Aktien","0,05","45,95","7.300","335.446","335.445,55","Zyklische Konsumgüter ","JP3551500006","Tokyo Stock Exchange","Japan","JPY"
"HSY","HERSHEY FOODS","Aktien","0,05","145,63","2.298","334.658","334.657,74","Nichtzyklische Konsumgüter","US4278661081","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ENI","ENI","Aktien","0,05","8,11","41.133","333.470","333.469,75","Energie","IT0003132476","Borsa Italiana","Italien","EUR"
"GEBN","GEBERIT AG","Aktien","0,05","597,78","555","331.770","331.770,32","Industrie","CH0030170408","Six Swiss Exchange Ag","Schweiz","CHF"
"AKZA","AKZO NOBEL NV","Aktien","0,05","107,02","3.096","331.321","331.320,73","Materialien","NL0013267909","Euronext Amsterdam","Niederlande","EUR"
"FTV","FORTIVE CORP","Aktien","0,05","69,82","4.735","330.598","330.597,70","Industrie","US34959J1088","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"COUP","COUPA SOFTWARE INC","Aktien","0,05","304,35","1.085","330.220","330.219,75","IT","US22266L1061","NASDAQ","Vereinigte Staaten","USD"
"LR","LEGRAND SA","Aktien","0,05","82,49","4.001","330.038","330.037,84","Industrie","FR0010307819","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"AVB","AVALONBAY COMMUNITIES REIT INC","Aktien","0,05","158,34","2.083","329.822","329.822,22","Immobilien","US0534841012","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"EQR","EQUITY RESIDENTIAL REIT","Aktien","0,05","55,66","5.901","328.450","328.449,66","Immobilien","US29476L1070","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SGO","COMPAGNIE DE SAINT GOBAIN SA","Aktien","0,05","43,38","7.568","328.321","328.321,36","Industrie","FR0000125007","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"SPG","SIMON PROPERTY GROUP REIT INC","Aktien","0,05","67,72","4.843","327.968","327.967,96","Immobilien","US8288061091","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"EIX","EDISON INTERNATIONAL","Aktien","0,05","56,09","5.847","327.958","327.958,23","Versorger","US2810201077","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"FLT","FLEETCOR TECHNOLOGIES INC","Aktien","0,05","247,11","1.325","327.421","327.420,75","IT","US3390411052","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"VRSN","VERISIGN INC","Aktien","0,05","209,56","1.559","326.704","326.704,04","IT","US92343E1029","NASDAQ","Vereinigte Staaten","USD"
"CAP","CAPGEMINI","Aktien","0,05","133,39","2.449","326.662","326.661,59","IT","FR0000125338","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"9022","CENTRAL JAPAN RAILWAY","Aktien","0,05","141,59","2.300","325.664","325.663,72","Industrie","JP3566800003","Tokyo Stock Exchange","Japan","JPY"
"O39","OVERSEA-CHINESE BANKING LTD","Aktien","0,05","6,35","51.174","324.764","324.764,26","Financials","SG1S04926220","Singapore Exchange","Singapur","SGD"
"EFX","EQUIFAX INC","Aktien","0,05","164,28","1.971","323.796","323.795,88","Industrie","US2944291051","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4689","Z HOLDINGS CORP","Aktien","0,05","7,26","44.400","322.321","322.320,76","Kommunikation","JP3933800009","Tokyo Stock Exchange","Japan","JPY"
"RNG","RINGCENTRAL INC CLASS A","Aktien","0,05","287,41","1.117","321.037","321.036,97","IT","US76680R2067","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AEM","AGNICO EAGLE MINES LTD","Aktien","0,05","82,65","3.868","319.700","319.700,09","Materialien","CA0084741085","Toronto Stock Exchange","Kanada","CAD"
"KRZ","KERRY GROUP PLC","Aktien","0,05","130,43","2.445","318.906","318.906,44","Nichtzyklische Konsumgüter","IE0004906560","Irish Stock Exchange - All Market","Irland","EUR"
"VMC","VULCAN MATERIALS","Aktien","0,05","150,78","2.110","318.146","318.145,80","Materialien","US9291601097","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"LH","LABORATORY CORPORATION OF AMERICA","Aktien","0,05","195,76","1.623","317.718","317.718,48","Gesundheitsversorgung","US50540R4092","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"PGHN","PARTNERS GROUP HOLDING AG","Aktien","0,05","960,40","330","316.933","316.933,20","Financials","CH0024608827","Six Swiss Exchange Ag","Schweiz","CHF"
"AMP","AMERIPRISE FINANCE INC","Aktien","0,05","170,34","1.846","314.448","314.447,64","Financials","US03076C1062","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8113","UNICHARM CORP","Aktien","0,05","45,34","6.900","312.820","312.820,03","Nichtzyklische Konsumgüter","JP3951600000","Tokyo Stock Exchange","Japan","JPY"
"4901","FUJIFILM HOLDINGS CORP","Aktien","0,05","49,33","6.285","310.041","310.041,36","IT","JP3814000000","Tokyo Stock Exchange","Japan","JPY"
"MRK","MERCK","Aktien","0,05","154,77","2.001","309.695","309.694,67","Gesundheitsversorgung","DE0006599905","Xetra","Deutschland","EUR"
"SSE","SSE PLC","Aktien","0,05","16,85","18.365","309.366","309.365,92","Versorger","GB0007908733","London Stock Exchange","Vereinigtes Königreich","GBP"
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Aktien","0,05","79,84","3.859","308.103","308.102,56","Materialien","NL0009434992","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CLNX","CELLNEX TELECOM SA","Aktien","0,04","62,29","4.933","307.257","307.257,06","Kommunikation","ES0105066007","Bolsa De Madrid","Spanien","EUR"
"DFS","DISCOVER FINANCIAL SERVICES","Aktien","0,04","64,89","4.735","307.254","307.254,15","Financials","US2547091080","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ESSITY B","ESSITY CLASS B","Aktien","0,04","33,71","9.085","306.265","306.264,99","Nichtzyklische Konsumgüter","SE0009922164","Nasdaq Omx Nordic","Schweden","SEK"
"O","REALTY INCOME REIT CORP","Aktien","0,04","63,19","4.845","306.156","306.155,55","Immobilien","US7561091049","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MRNA","MODERNA INC","Aktien","0,04","73,00","4.188","305.724","305.724,00","Gesundheitsversorgung","US60770K1079","NASDAQ","Vereinigte Staaten","USD"
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Aktien","0,04","165,15","1.848","305.197","305.197,20","Immobilien","US0152711091","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MXIM","MAXIM INTEGRATED PRODUCTS INC","Aktien","0,04","73,00","4.168","304.264","304.264,00","IT","US57772K1016","NASDAQ","Vereinigte Staaten","USD"
"CRWD","CROWDSTRIKE HOLDINGS INC CLASS A","Aktien","0,04","143,57","2.118","304.081","304.081,26","IT","US22788C1053","NASDAQ","Vereinigte Staaten","USD"
"EPAM","EPAM SYSTEMS INC","Aktien","0,04","337,25","895","301.839","301.838,75","IT","US29414B1044","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"FRC","FIRST REPUBLIC BANK","Aktien","0,04","123,72","2.432","300.887","300.887,04","Financials","US33616C1009","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HEXA B","HEXAGON B","Aktien","0,04","77,71","3.872","300.882","300.882,43","IT","SE0000103699","Nasdaq Omx Nordic","Schweden","SEK"
"KEYS","KEYSIGHT TECHNOLOGIES INC","Aktien","0,04","105,26","2.858","300.833","300.833,08","IT","US49338L1035","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"9735","SECOM LTD","Aktien","0,04","88,40","3.400","300.563","300.563,15","Industrie","JP3421800008","Tokyo Stock Exchange","Japan","JPY"
"TTWO","TAKE TWO INTERACTIVE SOFTWARE INC","Aktien","0,04","161,64","1.849","298.872","298.872,36","Kommunikation","US8740541094","NASDAQ","Vereinigte Staaten","USD"
"UPM","UPM-KYMMENE","Aktien","0,04","30,91","9.663","298.652","298.651,75","Materialien","FI0009005987","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"AJG","ARTHUR J GALLAGHER","Aktien","0,04","108,55","2.745","297.970","297.969,75","Financials","US3635761097","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"U11","UNITED OVERSEAS BANK LTD","Aktien","0,04","14,37","20.723","297.782","297.781,65","Financials","SG1M31001969","Singapore Exchange","Singapur","SGD"
"HEN3","HENKEL & KGAA PREF AG","Aktien","0,04","110,28","2.673","294.769","294.769,20","Nichtzyklische Konsumgüter","DE0006048432","Xetra","Deutschland","EUR"
"7269","SUZUKI MOTOR CORP","Aktien","0,04","46,06","6.400","294.756","294.755,57","Zyklische Konsumgüter ","JP3397200001","Tokyo Stock Exchange","Japan","JPY"
"8267","AEON LTD","Aktien","0,04","26,54","11.100","294.585","294.585,21","Nichtzyklische Konsumgüter","JP3388200002","Tokyo Stock Exchange","Japan","JPY"
"CAG","CONAGRA BRANDS INC","Aktien","0,04","37,32","7.893","294.567","294.566,76","Nichtzyklische Konsumgüter","US2058871029","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"TEF","TELEFONICA SA","Aktien","0,04","3,77","78.154","294.364","294.364,12","Kommunikation","ES0178430E18","Bolsa De Madrid","Spanien","EUR"
"MPC","MARATHON PETROLEUM CORP","Aktien","0,04","30,12","9.757","293.881","293.880,84","Energie","US56585A1025","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"FMG","FORTESCUE METALS GROUP LTD","Aktien","0,04","12,25","23.808","291.663","291.662,58","Materialien","AU000000FMG4","Asx - All Markets","Australien","AUD"
"TRI","THOMSON REUTERS CORP","Aktien","0,04","82,33","3.540","291.458","291.458,07","Industrie","CA8849037095","Toronto Stock Exchange","Kanada","CAD"
"8591","ORIX CORP","Aktien","0,04","13,13","22.154","290.934","290.934,41","Financials","JP3200450009","Tokyo Stock Exchange","Japan","JPY"
"FRE","FRESENIUS SE AND CO KGAA","Aktien","0,04","46,62","6.233","290.583","290.582,57","Gesundheitsversorgung","DE0005785604","Xetra","Deutschland","EUR"
"6326","KUBOTA CORP","Aktien","0,04","18,20","15.900","289.392","289.391,89","Industrie","JP3266400005","Tokyo Stock Exchange","Japan","JPY"
"SGSN","SGS SA","Aktien","0,04","2.676,32","108","289.042","289.042,45","Industrie","CH0002497458","Six Swiss Exchange Ag","Schweiz","CHF"
"MKTX","MARKETAXESS HOLDINGS INC","Aktien","0,04","522,05","552","288.172","288.171,60","Financials","US57060D1081","NASDAQ","Vereinigte Staaten","USD"
"W","WAYFAIR INC CLASS A","Aktien","0,04","296,19","970","287.304","287.304,30","Zyklische Konsumgüter ","US94419L1017","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BBVA","BANCO BILBAO VIZCAYA ARGENTARIA SA","Aktien","0,04","2,82","101.488","286.568","286.568,16","Financials","ES0113211835","Bolsa De Madrid","Spanien","EUR"
"VLO","VALERO ENERGY CORP","Aktien","0,04","43,64","6.560","286.278","286.278,40","Energie","US91913Y1001","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"NA","NATIONAL BANK OF CANADA","Aktien","0,04","51,59","5.537","285.650","285.650,10","Financials","CA6330671034","Toronto Stock Exchange","Kanada","CAD"
"8802","MITSUBISHI ESTATE CO LTD","Aktien","0,04","15,36","18.492","284.061","284.061,48","Immobilien","JP3899600005","Tokyo Stock Exchange","Japan","JPY"
"TEP","TELEPERFORMANCE","Aktien","0,04","319,35","888","283.579","283.579,19","Industrie","FR0000051807","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"GIB.A","CGI INC","Aktien","0,04","69,21","4.089","283.019","283.018,76","IT","CA12532H1047","Toronto Stock Exchange","Kanada","CAD"
