Fondsposition per,"09.Okt.2020"
 
Emittententicker,Name,Anlageklasse,Gewichtung (%),Kurs,Nominale,Marktwert,Nominalwert,Sektor,ISIN,Börse,Standort,Marktwährung
"ESE","ESCO TECHNOLOGIES INC","Aktien","0,04","85,83","6.618","568.023","568.022,94","Industrie","US2963151046","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"RILBA","RINGKJOBING LANDBOBANK","Aktien","0,04","81,91","6.932","567.831","567.831,41","Financials","DK0060854669","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"RXL","REXEL SA","Aktien","0,04","13,23","42.891","567.544","567.544,01","Industrie","FR0010451203","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"ROCK","GIBRALTAR INDUSTRIES INC","Aktien","0,04","72,70","7.802","567.205","567.205,40","Industrie","US3746891072","NASDAQ","Vereinigte Staaten","USD"
"AEO","AMERICAN EAGLE OUTFITTERS INC","Aktien","0,04","15,31","37.026","566.868","566.868,06","Zyklische Konsumgüter ","US02553E1064","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HOMB","HOME BANCSHARES INC","Aktien","0,04","16,93","33.445","566.224","566.223,85","Financials","US4368932004","NASDAQ","Vereinigte Staaten","USD"
"1944","KINDEN CORP","Aktien","0,04","17,20","32.900","565.797","565.797,17","Industrie","JP3263000006","Tokyo Stock Exchange","Japan","JPY"
"3288","OPEN HOUSE LTD","Aktien","0,04","36,25","15.600","565.501","565.500,92","Immobilien","JP3173540000","Tokyo Stock Exchange","Japan","JPY"
"EXLS","EXLSERVICE HOLDINGS INC","Aktien","0,04","70,08","8.051","564.214","564.214,08","IT","US3020811044","NASDAQ","Vereinigte Staaten","USD"
"CWK","CRANSWICK PLC","Aktien","0,04","46,35","12.145","562.931","562.931,29","Nichtzyklische Konsumgüter","GB0002318888","London Stock Exchange","Vereinigtes Königreich","GBP"
"ITRI","ITRON INC","Aktien","0,04","67,52","8.334","562.712","562.711,68","IT","US4657411066","NASDAQ","Vereinigte Staaten","USD"
"FN","FABRINET","Aktien","0,04","64,67","8.695","562.306","562.305,65","IT","KYG3323L1005","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"TWOU","2U INC","Aktien","0,04","37,65","14.900","560.985","560.985,00","IT","US90214J1016","NASDAQ","Vereinigte Staaten","USD"
"SOW","SOFTWARE AG","Aktien","0,04","46,90","11.956","560.779","560.779,02","IT","DE000A2GS401","Xetra","Deutschland","EUR"
"8985","JAPAN HOTEL INVESTMENT REIT CORP","Aktien","0,04","520,56","1.077","560.646","560.645,50","Immobilien","JP3046400002","Tokyo Stock Exchange","Japan","JPY"
"SRAIL","STADLER RAIL AG","Aktien","0,04","42,47","13.195","560.393","560.393,11","Industrie","CH0002178181","SIX Swiss Exchange","Schweiz","CHF"
"ADSW","ADVANCED DISPOSAL SERVICES INC","Aktien","0,04","30,27","18.508","560.237","560.237,16","Industrie","US00790X1019","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"APAM","ARTISAN PARTNERS ASSET MANAGEMENT","Aktien","0,04","44,15","12.685","560.043","560.042,75","Financials","US04316A1088","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DOO","BRP SUBORDINATE VOTING INC","Aktien","0,04","58,16","9.622","559.614","559.613,67","Zyklische Konsumgüter ","CA05577W2004","Toronto Stock Exchange","Kanada","CAD"
"AA","ALCOA CORP","Aktien","0,04","12,52","44.664","559.193","559.193,28","Materialien","US0138721065","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"3471","MITSUI FUDOSAN LOGISTICS PARK REIT","Aktien","0,04","4.656,67","120","558.800","558.799,87","Immobilien","JP3048300002","Tokyo Stock Exchange","Japan","JPY"
"OSR","OSRAM LICHT N AG","Aktien","0,04","61,79","9.027","557.777","557.776,84","Industrie","DE000LED4000","Xetra","Deutschland","EUR"
"TGNA","TEGNA INC","Aktien","0,04","12,09","46.046","556.696","556.696,14","Kommunikation","US87901J1051","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SAX","STROEER SE","Aktien","0,04","82,64","6.737","556.762","556.762,03","Kommunikation","DE0007493991","Xetra","Deutschland","EUR"
"CSP","COUNTRYSIDE PROP PLC","Aktien","0,04","4,76","116.926","556.552","556.552,28","Zyklische Konsumgüter ","GB00BYPHNG03","London Stock Exchange","Vereinigtes Königreich","GBP"
"CBT","CABOT CORP","Aktien","0,04","40,68","13.671","556.136","556.136,28","Materialien","US1270551013","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"NGHC","NATIONAL GENERAL HOLDINGS CORP","Aktien","0,04","33,88","16.409","555.937","555.936,92","Financials","US6362203035","NASDAQ","Vereinigte Staaten","USD"
"MSGS","MADISON SQUARE GARDEN SPORTS CORP","Aktien","0,04","149,94","3.697","554.328","554.328,18","Kommunikation","US55825T1034","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CNMD","CONMED CORP","Aktien","0,04","85,95","6.424","552.143","552.142,80","Gesundheitsversorgung","US2074101013","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ALLO","ALLOGENE THERAPEUTICS INC","Aktien","0,04","41,54","13.280","551.651","551.651,20","Gesundheitsversorgung","US0197701065","NASDAQ","Vereinigte Staaten","USD"
"BKW","BKW N AG","Aktien","0,04","105,63","5.216","550.950","550.949,65","Versorger","CH0130293662","SIX Swiss Exchange","Schweiz","CHF"
"ABG","ASBURY AUTOMOTIVE GROUP INC.","Aktien","0,04","114,70","4.802","550.789","550.789,40","Zyklische Konsumgüter ","US0434361046","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"WPX","WPX ENERGY INC","Aktien","0,04","5,20","105.900","550.680","550.680,00","Energie","US98212B1035","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SWAV","SHOCKWAVE MEDICAL INC","Aktien","0,04","78,31","7.033","550.754","550.754,23","Gesundheitsversorgung","US82489T1043","NASDAQ","Vereinigte Staaten","USD"
"STL","STERLING BANCORP","Aktien","0,04","12,07","45.604","550.440","550.440,28","Financials","US85917A1007","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CNU","CHORUS LTD","Aktien","0,04","5,87","93.580","549.618","549.617,61","Kommunikation","NZCNUE0001S2","New Zealand Exchange Ltd","Neuseeland","NZD"
"ALRM","ALARM.COM HOLDINGS INC","Aktien","0,04","60,54","9.078","549.582","549.582,12","IT","US0116421050","NASDAQ","Vereinigte Staaten","USD"
"AOX","ALSTRIA OFFICE REIT AG","Aktien","0,04","14,22","38.612","549.242","549.242,49","Immobilien","DE000A0LD2U1","Xetra","Deutschland","EUR"
"SAFM","SANDERSON FARMS INC","Aktien","0,04","118,48","4.630","548.562","548.562,40","Nichtzyklische Konsumgüter","US8000131040","NASDAQ","Vereinigte Staaten","USD"
"PHP","PRIMARY HEALTH PROPERTIES REIT PLC","Aktien","0,04","1,92","285.676","548.071","548.070,78","Immobilien","GB00BYRJ5J14","London Stock Exchange","Vereinigtes Königreich","GBP"
"8056","NIHON UNISYS LTD","Aktien","0,04","33,41","16.400","547.934","547.934,31","IT","JP3754200008","Tokyo Stock Exchange","Japan","JPY"
"GPI","GROUP AUTOMOTIVE INC","Aktien","0,04","124,62","4.395","547.705","547.704,90","Zyklische Konsumgüter ","US3989051095","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ISS","ISS A S","Aktien","0,04","15,38","35.618","547.678","547.677,82","Industrie","DK0060542181","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"CMP","COMPASS MINERALS INTERNATIONAL INC","Aktien","0,04","63,84","8.570","547.109","547.108,80","Materialien","US20451N1019","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"FCNCA","FIRST CITIZENS BANCSHARES INC CLAS","Aktien","0,04","347,60","1.573","546.775","546.774,80","Financials","US31946M1036","NASDAQ","Vereinigte Staaten","USD"
"SJ","STELLA JONES INC","Aktien","0,04","34,95","15.637","546.572","546.571,75","Materialien","CA85853F1053","Toronto Stock Exchange","Kanada","CAD"
"AGIO","AGIOS PHARMACEUTICALS INC","Aktien","0,04","35,61","15.336","546.115","546.114,96","Gesundheitsversorgung","US00847X1046","NASDAQ","Vereinigte Staaten","USD"
"COK","CANCOM","Aktien","0,04","53,00","10.297","545.739","545.739,42","IT","DE0005419105","Xetra","Deutschland","EUR"
"LMP","LONDONMETRIC PROPERTY REIT PLC","Aktien","0,04","2,94","185.801","545.799","545.799,36","Immobilien","GB00B4WFW713","London Stock Exchange","Vereinigtes Königreich","GBP"
"VG","VONAGE HOLDINGS CORP","Aktien","0,04","10,64","51.230","545.087","545.087,20","Kommunikation","US92886T2015","NASDAQ","Vereinigte Staaten","USD"
"4061","DENKA CO LTD","Aktien","0,04","30,10","18.100","544.773","544.773,08","Materialien","JP3549600009","Tokyo Stock Exchange","Japan","JPY"
"SHEN","SHENANDOAH TELECOMMUNICATIONS","Aktien","0,04","46,99","11.574","543.862","543.862,26","Kommunikation","US82312B1061","NASDAQ","Vereinigte Staaten","USD"
"ALK B","ALK-ABELLO B","Aktien","0,04","347,03","1.566","543.442","543.441,84","Gesundheitsversorgung","DK0060027142","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"SWON","SOFTWAREONE HOLDING AG","Aktien","0,04","28,24","19.242","543.470","543.469,89","IT","CH0496451508","SIX Swiss Exchange","Schweiz","CHF"
"5857","ASAHI HOLDINGS INC","Aktien","0,04","33,93","16.000","542.899","542.899,06","Materialien","JP3116700000","Tokyo Stock Exchange","Japan","JPY"
"NET B","NETENT","Aktien","0,04","11,04","49.201","542.983","542.983,25","Zyklische Konsumgüter ","SE0014186656","Nasdaq Omx Nordic","Schweden","SEK"
"APLS","APELLIS PHARMACEUTICALS INC","Aktien","0,04","36,29","14.933","541.919","541.918,57","Gesundheitsversorgung","US03753U1060","NASDAQ","Vereinigte Staaten","USD"
"VC","VISTEON CORP","Aktien","0,04","82,65","6.542","540.696","540.696,30","Zyklische Konsumgüter ","US92839U2069","NASDAQ","Vereinigte Staaten","USD"
"ITM","ITALMOBILIARE","Aktien","0,04","34,32","15.737","540.112","540.111,50","Industrie","IT0005253205","Borsa Italiana","Italien","EUR"
"CHCT","COMMUNITY HEALTHCARE TRUST INC","Aktien","0,04","50,73","10.641","539.818","539.817,93","Immobilien","US20369C1062","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"NMIH","NMI HOLDINGS INC CLASS A","Aktien","0,04","22,75","23.713","539.471","539.470,75","Financials","US6292093050","NASDAQ","Vereinigte Staaten","USD"
"NEC","NINE ENTERTAINMENT CO HOLDINGS LTD","Aktien","0,04","1,41","383.583","539.221","539.221,32","Kommunikation","AU000000NEC4","Asx - All Markets","Australien","AUD"
"8282","KS HOLDINGS CORP","Aktien","0,04","13,44","40.100","538.943","538.942,79","Zyklische Konsumgüter ","JP3277150003","Tokyo Stock Exchange","Japan","JPY"
"EMG","MAN GROUP PLC","Aktien","0,04","1,52","354.722","538.988","538.988,09","Financials","JE00BJ1DLW90","London Stock Exchange","Vereinigtes Königreich","GBP"
"7966","LINTEC CORP","Aktien","0,04","23,23","23.200","538.856","538.855,71","Materialien","JP3977200009","Tokyo Stock Exchange","Japan","JPY"
"THS","TREEHOUSE FOODS INC","Aktien","0,04","40,30","13.366","538.650","538.649,80","Nichtzyklische Konsumgüter","US89469A1043","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"3962","CHANGE INC","Aktien","0,04","86,89","6.200","538.697","538.696,70","IT","JP3507750002","Tokyo Stock Exchange","Japan","JPY"
"8876","RELO GROUP INC","Aktien","0,04","25,14","21.400","537.962","537.962,24","Immobilien","JP3755200007","Tokyo Stock Exchange","Japan","JPY"
"1951","KYOWA EXE CORP","Aktien","0,04","25,49","21.100","537.810","537.809,85","Industrie","JP3254200003","Tokyo Stock Exchange","Japan","JPY"
"NSIT","INSIGHT ENTERPRISES INC","Aktien","0,04","61,18","8.776","536.916","536.915,68","IT","US45765U1034","NASDAQ","Vereinigte Staaten","USD"
"WFT","WEST FRASER TIMBER LTD","Aktien","0,04","46,88","11.449","536.777","536.776,75","Materialien","CA9528451052","Toronto Stock Exchange","Kanada","CAD"
"8967","JAPAN LOGISTICS FUND REIT INC","Aktien","0,04","2.839,43","189","536.652","536.652,31","Immobilien","JP3046230003","Tokyo Stock Exchange","Japan","JPY"
"PHM","PHARMA MAR SA","Aktien","0,04","142,48","3.766","536.590","536.590,49","Gesundheitsversorgung","ES0169501022","Bolsa De Madrid","Spanien","EUR"
"ESGR","ENSTAR GROUP LTD","Aktien","0,04","170,48","3.147","536.501","536.500,56","Financials","BMG3075P1014","NASDAQ","Vereinigte Staaten","USD"
"9065","SANKYU INC","Aktien","0,04","39,70","13.500","536.013","536.013,44","Industrie","JP3326000001","Tokyo Stock Exchange","Japan","JPY"
"TRTX","TPG RE FINANCE TRUST INC","Aktien","0,04","8,61","62.258","536.041","536.041,38","Financials","US87266M1071","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"FHI","FEDERATED HERMES INC CLASS B","Aktien","0,04","25,54","20.982","535.880","535.880,28","Financials","US3142111034","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"WWW","WOLVERINE WORLD WIDE INC","Aktien","0,04","27,24","19.632","534.776","534.775,68","Zyklische Konsumgüter ","US9780971035","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BE","BLOOM ENERGY CLASS A CORP","Aktien","0,04","22,92","23.321","534.517","534.517,32","Industrie","US0937121079","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"14","HYSAN DEVELOPMENT LTD","Aktien","0,04","3,18","168.000","534.345","534.344,94","Immobilien","HK0014000126","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"ACIA","ACACIA COMMUNICATIONS INC","Aktien","0,04","67,74","7.872","533.249","533.249,28","IT","US00401C1080","NASDAQ","Vereinigte Staaten","USD"
"GFTU","GRAFTON GROUP UNITS PLC","Aktien","0,04","9,33","57.101","532.899","532.898,74","Industrie","IE00B00MZ448","London Stock Exchange","Vereinigtes Königreich","GBP"
"VSH","VISHAY INTERTECHNOLOGY INC","Aktien","0,04","17,70","30.052","531.920","531.920,40","IT","US9282981086","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CIT","CIT GROUP INC","Aktien","0,04","20,21","26.291","531.341","531.341,11","Financials","US1255818015","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"1911","SUMITOMO FORESTRY LTD","Aktien","0,04","16,09","33.000","530.973","530.973,45","Zyklische Konsumgüter ","JP3409800004","Tokyo Stock Exchange","Japan","JPY"
"GHC","GRAHAM HOLDINGS COMPANY CLASS B","Aktien","0,04","413,62","1.278","528.606","528.606,36","Zyklische Konsumgüter ","US3846371041","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"IDCC","INTERDIGITAL INC","Aktien","0,04","60,66","8.715","528.652","528.651,90","IT","US45867G1013","NASDAQ","Vereinigte Staaten","USD"
"3697","SHIFT INC","Aktien","0,04","170,37","3.100","528.134","528.134,02","IT","JP3355400007","Tokyo Stock Exchange","Japan","JPY"
"APLE","APPLE HOSPITALITY REIT INC","Aktien","0,04","10,79","48.934","527.998","527.997,86","Immobilien","US03784Y2000","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4534","MOCHIDA PHARMACEUTICAL LTD","Aktien","0,04","38,52","13.700","527.746","527.745,97","Gesundheitsversorgung","JP3922800002","Tokyo Stock Exchange","Japan","JPY"
"NSTG","NANOSTRING TECHNOLOGIES INC","Aktien","0,04","40,66","12.937","526.083","526.083,10","Gesundheitsversorgung","US63009R1095","NASDAQ","Vereinigte Staaten","USD"
"3466","LASALLE LOGIPORT REIT","Aktien","0,04","1.606,17","327","525.218","525.217,93","Immobilien","JP3048180008","Tokyo Stock Exchange","Japan","JPY"
"DOM","DOMINOS PIZZA GROUP PLC","Aktien","0,04","4,80","109.314","524.583","524.582,76","Zyklische Konsumgüter ","GB00BYN59130","London Stock Exchange","Vereinigtes Königreich","GBP"
"PACW","PACWEST BANCORP","Aktien","0,04","19,13","27.426","524.659","524.659,38","Financials","US6952631033","NASDAQ","Vereinigte Staaten","USD"
"DY","DYCOM INDUSTRIES INC","Aktien","0,04","66,99","7.823","524.063","524.062,77","Industrie","US2674751019","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"PLUS","PLUS500 LTD","Aktien","0,04","20,00","26.196","524.023","524.022,74","Financials","IL0011284465","London Stock Exchange","Vereinigtes Königreich","GBP"
"7988","NIFCO INC","Aktien","0,04","29,10","18.000","523.875","523.874,88","Zyklische Konsumgüter ","JP3756200006","Tokyo Stock Exchange","Japan","JPY"
"COP","COMPUGROUP MEDICAL N","Aktien","0,04","92,09","5.687","523.739","523.738,73","Gesundheitsversorgung","DE000A288904","Xetra","Deutschland","EUR"
"DUFN","DUFRY AG","Aktien","0,04","44,52","11.749","523.080","523.079,86","Zyklische Konsumgüter ","CH0023405456","SIX Swiss Exchange","Schweiz","CHF"
"8184","SHIMACHU LTD","Aktien","0,04","39,61","13.200","522.853","522.852,68","Zyklische Konsumgüter ","JP3356800007","Tokyo Stock Exchange","Japan","JPY"
"2782","SERIA LTD","Aktien","0,04","40,23","13.000","522.928","522.928,40","Zyklische Konsumgüter ","JP3423520000","Tokyo Stock Exchange","Japan","JPY"
"9104","MITSUI OSK LINES LTD","Aktien","0,04","21,69","24.100","522.807","522.807,25","Industrie","JP3362700001","Tokyo Stock Exchange","Japan","JPY"
"CVBF","CVB FINANCIAL CORP","Aktien","0,04","17,90","29.191","522.519","522.518,90","Financials","US1266001056","NASDAQ","Vereinigte Staaten","USD"
"MOGA","MOOG INC CLASS A","Aktien","0,04","66,36","7.873","522.452","522.452,28","Industrie","US6153942023","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"WG.","WOOD GROUP (JOHN) PLC","Aktien","0,04","2,87","181.968","522.477","522.477,11","Energie","GB00B5N0P849","London Stock Exchange","Vereinigtes Königreich","GBP"
"BXS","BANCORPSOUTH","Aktien","0,04","22,22","23.492","521.992","521.992,24","Financials","US05971J1025","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ADS","ALLIANCE DATA SYSTEMS CORP","Aktien","0,04","48,62","10.728","521.595","521.595,36","IT","US0185811082","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CWT","CALIFORNIA WATER SERVICE GROUP","Aktien","0,04","44,93","11.609","521.592","521.592,37","Versorger","US1307881029","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4555","SAWAI PHARMACEUTICAL LTD","Aktien","0,04","48,27","10.800","521.319","521.319,39","Gesundheitsversorgung","JP3323050009","Tokyo Stock Exchange","Japan","JPY"
"TRIP","TRIPADVISOR INC","Aktien","0,04","20,37","25.580","521.065","521.064,60","Kommunikation","US8969452015","NASDAQ","Vereinigte Staaten","USD"
"BBY","BALFOUR BEATTY PLC","Aktien","0,04","2,98","175.030","520.984","520.984,15","Industrie","GB0000961622","London Stock Exchange","Vereinigtes Königreich","GBP"
"2810","HOUSE FOODS GROUP","Aktien","0,04","34,26","15.200","520.789","520.789,36","Nichtzyklische Konsumgüter","JP3765400001","Tokyo Stock Exchange","Japan","JPY"
"8174","NIPPON GAS LTD","Aktien","0,04","49,03","10.600","519.691","519.691,45","Versorger","JP3695600001","Tokyo Stock Exchange","Japan","JPY"
"ITGR","INTEGER HOLDINGS CORP","Aktien","0,04","64,77","8.018","519.326","519.325,86","Gesundheitsversorgung","US45826H1095","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"2160","GNI GROUP LTD","Aktien","0,04","37,34","13.900","519.005","519.005,25","Gesundheitsversorgung","JP3386370005","Tokyo Stock Exchange","Japan","JPY"
"SPXC","SPX CORP","Aktien","0,04","50,30","10.317","518.945","518.945,10","Industrie","US7846351044","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CG","CENTERRA GOLD INC","Aktien","0,04","10,40","49.803","517.956","517.955,75","Materialien","CA1520061021","Toronto Stock Exchange","Kanada","CAD"
"1999","MAN WAH HOLDINGS LTD","Aktien","0,04","1,45","357.600","517.709","517.709,18","Zyklische Konsumgüter ","BMG5800U1071","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"SFBS","SERVISFIRST BANCSHARES INC","Aktien","0,04","38,07","13.567","516.496","516.495,69","Financials","US81768T1088","NASDAQ","Vereinigte Staaten","USD"
"ARNC","ARCONIC CORP","Aktien","0,04","22,67","22.770","516.196","516.195,90","Materialien","US03966V1070","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"FIX","COMFORT SYSTEMS USA INC","Aktien","0,04","57,64","8.952","515.993","515.993,28","Industrie","US1999081045","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ADJ","ADO PROPERTIES","Aktien","0,04","29,65","17.386","515.571","515.571,31","Immobilien","LU1250154413","Xetra","Deutschland","EUR"
"ITCI","INTRA CELLULAR THERAPIES INC","Aktien","0,04","27,16","18.944","514.519","514.519,04","Gesundheitsversorgung","US46116X1019","NASDAQ","Vereinigte Staaten","USD"
"GT","GOODYEAR TIRE & RUBBER","Aktien","0,04","9,62","53.426","513.958","513.958,12","Zyklische Konsumgüter ","US3825501014","NASDAQ","Vereinigte Staaten","USD"
"CEY","CENTAMIN PLC","Aktien","0,04","2,11","243.532","513.907","513.907,39","Materialien","JE00B5TT1872","London Stock Exchange","Vereinigtes Königreich","GBP"
"2327","NS SOLUTIONS CORP","Aktien","0,03","30,52","16.800","512.801","512.801,10","IT","JP3379900008","Tokyo Stock Exchange","Japan","JPY"
"BIRG","BANK OF IRELAND GROUP PLC","Aktien","0,03","2,22","231.187","512.403","512.402,91","Financials","IE00BD1RP616","Irish Stock Exchange - All Market","Irland","EUR"
"7936","ASICS CORP","Aktien","0,03","14,07","36.400","512.298","512.297,57","Zyklische Konsumgüter ","JP3118000003","Tokyo Stock Exchange","Japan","JPY"
"PLXS","PLEXUS CORP","Aktien","0,03","73,23","6.990","511.878","511.877,70","IT","US7291321005","NASDAQ","Vereinigte Staaten","USD"
"JYSK","JYSKE BANK","Aktien","0,03","29,82","17.144","511.251","511.251,40","Financials","DK0010307958","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"VONN","VONTOBEL HOLDING AG","Aktien","0,03","67,95","7.516","510.712","510.712,08","Financials","CH0012335540","SIX Swiss Exchange","Schweiz","CHF"
"HER","HERA","Aktien","0,03","3,60","141.833","510.749","510.749,09","Versorger","IT0001250932","Borsa Italiana","Italien","EUR"
"ENTRA","ENTRA","Aktien","0,03","14,35","35.579","510.572","510.572,28","Immobilien","NO0010716418","Oslo Bors Asa","Norwegen","NOK"
"WNC","WABASH NATIONAL CORP","Aktien","0,03","13,76","37.083","510.262","510.262,08","Industrie","US9295661071","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"KCR","KONECRANES","Aktien","0,03","33,01","15.457","510.231","510.231,13","Industrie","FI0009005870","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"STRA","STRATEGIC EDUCATION INC","Aktien","0,03","96,43","5.282","509.343","509.343,26","Zyklische Konsumgüter ","US86272C1036","NASDAQ","Vereinigte Staaten","USD"
"AXSM","AXSOME THERAPEUTICS INC","Aktien","0,03","74,60","6.816","508.474","508.473,60","Gesundheitsversorgung","US05464T1043","NASDAQ","Vereinigte Staaten","USD"
"EMMN","EMMI AG","Aktien","0,03","992,65","512","508.237","508.237,36","Nichtzyklische Konsumgüter","CH0012829898","SIX Swiss Exchange","Schweiz","CHF"
"EVTC","EVERTEC INC","Aktien","0,03","36,69","13.852","508.230","508.229,88","IT","PR30040P1032","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BEZ","BEAZLEY PLC","Aktien","0,03","4,26","119.243","508.064","508.063,94","Financials","GB00BYQ0JC66","London Stock Exchange","Vereinigtes Königreich","GBP"
"JUN3","JUNGHEINRICH PREF AG","Aktien","0,03","40,22","12.627","507.814","507.814,48","Industrie","DE0006219934","Xetra","Deutschland","EUR"
"PCRX","PACIRA BIOSCIENCES INC","Aktien","0,03","57,97","8.756","507.585","507.585,32","Gesundheitsversorgung","US6951271005","NASDAQ","Vereinigte Staaten","USD"
"CWB","CANADIAN WESTERN BANK","Aktien","0,03","20,82","24.379","507.459","507.458,88","Financials","CA13677F1018","Toronto Stock Exchange","Kanada","CAD"
"VCT","VICTREX PLC","Aktien","0,03","25,59","19.807","506.922","506.921,78","Materialien","GB0009292243","London Stock Exchange","Vereinigtes Königreich","GBP"
"LTHM","LIVENT CORP","Aktien","0,03","11,43","44.329","506.680","506.680,47","Materialien","US53814L1089","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"NSA","NATIONAL STORAGE AFFILIATES TRUST","Aktien","0,03","34,24","14.799","506.718","506.717,76","Immobilien","US6378701063","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HAS","HAYS PLC","Aktien","0,03","1,52","332.863","506.207","506.206,73","Industrie","GB0004161021","London Stock Exchange","Vereinigtes Königreich","GBP"
"NETW","NETWORK INTERNATIONAL HOLDINGS PLC","Aktien","0,03","4,13","122.702","506.215","506.215,10","IT","GB00BH3VJ782","London Stock Exchange","Vereinigtes Königreich","GBP"
"TRN","TRINITY INDUSTRIES INC","Aktien","0,03","20,41","24.785","505.862","505.861,85","Industrie","US8965221091","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ACA","ARCOSA INC","Aktien","0,03","46,77","10.809","505.537","505.536,93","Industrie","US0396531008","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"GOOS","CANADA GOOSE HOLDINGS SUB VOTING I","Aktien","0,03","35,82","14.067","503.904","503.903,73","Zyklische Konsumgüter ","CA1350861060","Toronto Stock Exchange","Kanada","CAD"
"BMI","BADGER METER INC","Aktien","0,03","70,49","7.149","503.933","503.933,01","IT","US0565251081","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CWEN","CLEARWAY ENERGY INC CLASS C","Aktien","0,03","30,74","16.382","503.583","503.582,68","Versorger","US18539C2044","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"PDCO","PATTERSON COMPANIES INC","Aktien","0,03","25,27","19.924","503.479","503.479,48","Gesundheitsversorgung","US7033951036","NASDAQ","Vereinigte Staaten","USD"
"2175","SMS LTD","Aktien","0,03","31,04","16.200","502.920","502.919,88","Industrie","JP3162350007","Tokyo Stock Exchange","Japan","JPY"
"HYQ","HYPOPORT N","Aktien","0,03","658,07","764","502.764","502.763,68","Financials","DE0005493365","Xetra","Deutschland","EUR"
"KAR","KAR AUCTION SERVICES INC","Aktien","0,03","16,82","29.858","502.212","502.211,56","Industrie","US48238T1097","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HWC","HANCOCK WHITNEY CORP","Aktien","0,03","22,03","22.794","502.152","502.151,82","Financials","US4101201097","NASDAQ","Vereinigte Staaten","USD"
"PAG","PENSKE AUTOMOTIVE GROUP VOTING INC","Aktien","0,03","55,41","9.056","501.793","501.792,96","Zyklische Konsumgüter ","US70959W1036","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ASB","ASSOCIATED BANCORP","Aktien","0,03","14,07","35.640","501.455","501.454,80","Financials","US0454871056","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4206","AICA KOGYO LTD","Aktien","0,03","34,88","14.300","498.751","498.750,65","Industrie","JP3100800006","Tokyo Stock Exchange","Japan","JPY"
"DCPH","DECIPHERA PHARMACEUTICALS INC","Aktien","0,03","53,46","9.329","498.728","498.728,34","Gesundheitsversorgung","US24344T1016","NASDAQ","Vereinigte Staaten","USD"
"WK","WORKIVA INC CLASS A","Aktien","0,03","60,45","8.241","498.168","498.168,45","IT","US98139A1051","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
