Fondsposition per,"13.Okt.2020"
 
Emittententicker,Name,Anlageklasse,Gewichtung (%),Kurs,Nominale,Marktwert,Nominalwert,Sektor,ISIN,Börse,Standort,Marktwährung
"LHN","LAFARGEHOLCIM LTD","Aktien","0,06","47,20","321.712","15.184.328","15.184.327,60","Materialien","CH0012214059","Six Swiss Exchange Ag","Schweiz","CHF"
"SGEN","SEAGEN INC","Aktien","0,06","211,93","71.647","15.184.149","15.184.148,71","Gesundheitsversorgung","US81181C1045","NASDAQ","Vereinigte Staaten","USD"
"9432","NIPPON TELEGRAPH AND TELEPHONE COR","Aktien","0,06","21,32","707.500","15.080.506","15.080.506,47","Kommunikation","JP3735400008","Tokyo Stock Exchange","Japan","JPY"
"AMS","AMADEUS IT GROUP SA","Aktien","0,06","56,85","262.923","14.947.883","14.947.883,49","IT","ES0109067019","Bolsa De Madrid","Spanien","EUR"
"ALXN","ALEXION PHARMACEUTICALS INC","Aktien","0,06","123,75","120.765","14.944.669","14.944.668,75","Gesundheitsversorgung","US0153511094","NASDAQ","Vereinigte Staaten","USD"
"ED","CONSOLIDATED EDISON INC","Aktien","0,06","82,32","181.232","14.919.018","14.919.018,24","Versorger","US2091151041","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"APTV","APTIV PLC","Aktien","0,06","96,07","154.988","14.889.697","14.889.697,16","Zyklische Konsumgüter ","JE00B783TY65","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6702","FUJITSU LTD","Aktien","0,06","133,79","110.859","14.832.322","14.832.321,79","IT","JP3818000006","Tokyo Stock Exchange","Japan","JPY"
"RWE","RWE AG","Aktien","0,06","39,87","371.723","14.820.923","14.820.923,13","Versorger","DE0007037129","Xetra","Deutschland","EUR"
"MRVL","MARVELL TECHNOLOGY GROUP LTD","Aktien","0,06","43,78","338.096","14.801.843","14.801.842,88","IT","BMG5876H1051","NASDAQ","Vereinigte Staaten","USD"
"NDA SE","NORDEA BANK","Aktien","0,06","7,94","1.863.897","14.792.447","14.792.446,87","Financials","FI4000297767","Nasdaq Omx Nordic","Schweden","SEK"
"D05","DBS GROUP HOLDINGS LTD","Aktien","0,06","15,87","931.909","14.790.793","14.790.792,70","Financials","SG1L01001701","Singapore Exchange","Singapur","SGD"
"NESTE","NESTE","Aktien","0,06","56,32","262.469","14.783.363","14.783.362,75","Energie","FI0009013296","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"TTD","TRADE DESK INC CLASS A","Aktien","0,05","650,72","22.560","14.680.243","14.680.243,20","IT","US88339J1051","NASDAQ","Vereinigte Staaten","USD"
"ENGI","ENGIE SA","Aktien","0,05","14,15","1.034.415","14.638.545","14.638.544,56","Versorger","FR0010208488","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"DSY","DASSAULT SYSTEMES","Aktien","0,05","188,96","77.393","14.624.256","14.624.255,58","IT","FR0000130650","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"SWK","STANLEY BLACK & DECKER INC","Aktien","0,05","177,94","82.006","14.592.148","14.592.147,64","Industrie","US8545021011","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MKC","MCCORMICK & CO NON-VOTING INC","Aktien","0,05","200,23","72.639","14.544.507","14.544.506,97","Nichtzyklische Konsumgüter","US5797802064","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"FAST","FASTENAL","Aktien","0,05","45,35","320.664","14.542.112","14.542.112,40","Industrie","US3119001044","NASDAQ","Vereinigte Staaten","USD"
"AIG","AMERICAN INTERNATIONAL GROUP INC","Aktien","0,05","29,82","487.086","14.524.905","14.524.904,52","Financials","US0268747849","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"EOAN","E.ON N","Aktien","0,05","11,33","1.281.561","14.520.869","14.520.869,42","Versorger","DE000ENAG999","Xetra","Deutschland","EUR"
"ASSA B","ASSA ABLOY B","Aktien","0,05","24,17","598.904","14.476.254","14.476.254,28","Industrie","SE0007100581","Nasdaq Omx Nordic","Schweden","SEK"
"CTVA","CORTEVA INC","Aktien","0,05","33,70","429.473","14.473.240","14.473.240,10","Materialien","US22052L1044","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SWKS","SKYWORKS SOLUTIONS INC","Aktien","0,05","153,20","94.335","14.452.122","14.452.122,00","IT","US83088M1027","NASDAQ","Vereinigte Staaten","USD"
"4543","TERUMO CORP","Aktien","0,05","38,46","375.600","14.446.017","14.446.016,96","Gesundheitsversorgung","JP3546800008","Tokyo Stock Exchange","Japan","JPY"
"MTD","METTLER TOLEDO INC","Aktien","0,05","1.028,66","14.011","14.412.555","14.412.555,26","Gesundheitsversorgung","US5926881054","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ALGN","ALIGN TECHNOLOGY INC","Aktien","0,05","330,82","43.529","14.400.264","14.400.263,78","Gesundheitsversorgung","US0162551016","NASDAQ","Vereinigte Staaten","USD"
"WPM","WHEATON PRECIOUS METALS CORP","Aktien","0,05","50,62","279.943","14.170.796","14.170.796,05","Materialien","CA9628791027","Toronto Stock Exchange","Kanada","CAD"
"BMW","BMW AG","Aktien","0,05","75,46","187.408","14.140.908","14.140.908,12","Zyklische Konsumgüter ","DE0005190003","Xetra","Deutschland","EUR"
"PAYX","PAYCHEX INC","Aktien","0,05","83,00","169.649","14.080.867","14.080.867,00","IT","US7043261079","NASDAQ","Vereinigte Staaten","USD"
"AFL","AFLAC INC","Aktien","0,05","37,21","378.192","14.072.524","14.072.524,32","Financials","US0010551028","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CSU","CONSTELLATION SOFTWARE INC","Aktien","0,05","1.170,37","11.974","14.014.018","14.014.018,19","IT","CA21037X1006","Toronto Stock Exchange","Kanada","CAD"
"SLF","SUN LIFE FINANCIAL INC","Aktien","0,05","41,64","336.321","14.004.203","14.004.202,69","Financials","CA8667961053","Toronto Stock Exchange","Kanada","CAD"
"CHD","CHURCH AND DWIGHT INC","Aktien","0,05","95,18","147.112","14.002.120","14.002.120,16","Nichtzyklische Konsumgüter","US1713401024","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HLT","HILTON WORLDWIDE HOLDINGS INC","Aktien","0,05","88,64","157.895","13.995.813","13.995.812,80","Zyklische Konsumgüter ","US43300A2033","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"STT","STATE STREET CORP","Aktien","0,05","66,09","211.267","13.962.636","13.962.636,03","Financials","US8574771031","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MCK","MCKESSON CORP","Aktien","0,05","151,64","92.009","13.952.245","13.952.244,76","Gesundheitsversorgung","US58155Q1031","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"VFC","VF CORP","Aktien","0,05","76,82","181.063","13.909.260","13.909.259,66","Zyklische Konsumgüter ","US9182041080","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BFB","BROWN FORMAN CORP CLASS B","Aktien","0,05","78,09","177.705","13.876.983","13.876.983,45","Nichtzyklische Konsumgüter","US1156372096","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ROKU","ROKU INC CLASS A","Aktien","0,05","238,57","58.140","13.870.751","13.870.750,50","Kommunikation","US77543R1023","NASDAQ","Vereinigte Staaten","USD"
"VIV","VIVENDI SA","Aktien","0,05","29,42","471.185","13.861.660","13.861.659,58","Kommunikation","FR0000127771","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"LLOY","LLOYDS BANKING GROUP PLC","Aktien","0,05","0,35","39.692.154","13.849.935","13.849.934,92","Financials","GB0008706128","London Stock Exchange","Vereinigtes Königreich","GBP"
"AME","AMETEK INC","Aktien","0,05","106,16","130.042","13.805.259","13.805.258,72","Industrie","US0311001004","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"GMG","GOODMAN GROUP UNITS","Aktien","0,05","13,65","1.009.427","13.782.805","13.782.804,58","Immobilien","AU000000GMG2","Asx - All Markets","Australien","AUD"
"7733","OLYMPUS CORP","Aktien","0,05","20,77","662.500","13.760.364","13.760.363,86","Gesundheitsversorgung","JP3201200007","Tokyo Stock Exchange","Japan","JPY"
"KMI","KINDER MORGAN INC","Aktien","0,05","12,61","1.087.978","13.719.403","13.719.402,58","Energie","US49456B1017","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"RACE","FERRARI NV","Aktien","0,05","184,79","74.053","13.684.390","13.684.390,13","Zyklische Konsumgüter ","NL0011585146","Borsa Italiana","Italien","EUR"
"CPRT","COPART INC","Aktien","0,05","116,37","117.573","13.681.970","13.681.970,01","Industrie","US2172041061","NASDAQ","Vereinigte Staaten","USD"
"O39","OVERSEA-CHINESE BANKING LTD","Aktien","0,05","6,43","2.107.351","13.555.334","13.555.334,30","Financials","SG1S04926220","Singapore Exchange","Singapur","SGD"
"FERG","FERGUSON PLC","Aktien","0,05","104,54","129.317","13.518.450","13.518.450,02","Industrie","JE00BJVNSS43","London Stock Exchange","Vereinigtes Königreich","GBP"
"LR","LEGRAND SA","Aktien","0,05","83,45","161.641","13.489.404","13.489.404,39","Industrie","FR0010307819","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"NOKIA","NOKIA","Aktien","0,05","4,04","3.340.763","13.490.584","13.490.583,62","IT","FI0009000681","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"WKL","WOLTERS KLUWER NV","Aktien","0,05","86,76","155.418","13.484.792","13.484.791,79","Industrie","NL0000395903","Euronext Amsterdam","Niederlande","EUR"
"SREN","SWISS RE AG","Aktien","0,05","77,00","174.921","13.468.419","13.468.419,30","Financials","CH0126881561","Six Swiss Exchange Ag","Schweiz","CHF"
"PANW","PALO ALTO NETWORKS INC","Aktien","0,05","254,55","52.853","13.453.731","13.453.731,15","IT","US6974351057","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DTE","DTE ENERGY","Aktien","0,05","119,07","112.859","13.438.121","13.438.121,13","Versorger","US2333311072","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"RIO","RIO TINTO LTD","Aktien","0,05","69,20","193.744","13.407.513","13.407.513,46","Materialien","AU000000RIO1","Asx - All Markets","Australien","AUD"
"VRSN","VERISIGN INC","Aktien","0,05","216,00","61.974","13.386.384","13.386.384,00","IT","US92343E1029","NASDAQ","Vereinigte Staaten","USD"
"FLTR","FLUTTER ENTERTAINMENT PLC","Aktien","0,05","168,47","79.331","13.364.710","13.364.709,52","Zyklische Konsumgüter ","IE00BWT6H894","Irish Stock Exchange - All Market","Irland","EUR"
"CRWD","CROWDSTRIKE HOLDINGS INC CLASS A","Aktien","0,05","152,80","87.296","13.338.829","13.338.828,80","IT","US22788C1053","NASDAQ","Vereinigte Staaten","USD"
"LEN","LENNAR A CORP","Aktien","0,05","83,03","160.599","13.334.535","13.334.534,97","Zyklische Konsumgüter ","US5260571048","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HEIA","HEINEKEN NV","Aktien","0,05","94,87","139.888","13.270.899","13.270.899,26","Nichtzyklische Konsumgüter","NL0000009165","Euronext Amsterdam","Niederlande","EUR"
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Aktien","0,05","165,62","79.843","13.223.598","13.223.597,66","Immobilien","US0152711091","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"PSX","PHILLIPS","Aktien","0,05","51,27","257.112","13.182.132","13.182.132,24","Energie","US7185461040","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BARC","BARCLAYS PLC","Aktien","0,05","1,33","9.920.711","13.153.579","13.153.579,05","Financials","GB0031348658","London Stock Exchange","Vereinigtes Königreich","GBP"
"FCX","FREEPORT MCMORAN INC","Aktien","0,05","16,82","777.908","13.084.413","13.084.412,56","Materialien","US35671D8570","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SNAP","SNAP INC CLASS A","Aktien","0,05","27,00","484.427","13.079.529","13.079.529,00","Kommunikation","US83304A1060","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CLNX","CELLNEX TELECOM SA","Aktien","0,05","62,90","207.733","13.066.585","13.066.585,18","Kommunikation","ES0105066007","Bolsa De Madrid","Spanien","EUR"
"WMB","WILLIAMS INC","Aktien","0,05","19,42","672.489","13.059.736","13.059.736,38","Energie","US9694571004","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SAND","SANDVIK","Aktien","0,05","19,68","653.710","12.868.000","12.868.000,14","Industrie","SE0000667891","Nasdaq Omx Nordic","Schweden","SEK"
"AKZA","AKZO NOBEL NV","Aktien","0,05","106,56","120.640","12.856.008","12.856.008,36","Materialien","NL0013267909","Euronext Amsterdam","Niederlande","EUR"
"HEXA B","HEXAGON B","Aktien","0,05","76,85","167.163","12.846.935","12.846.934,67","IT","SE0000103699","Nasdaq Omx Nordic","Schweden","SEK"
"4523","EISAI LTD","Aktien","0,05","85,25","148.640","12.671.759","12.671.758,94","Gesundheitsversorgung","JP3160400002","Tokyo Stock Exchange","Japan","JPY"
"EOG","EOG RESOURCES INC","Aktien","0,05","38,64","327.853","12.668.240","12.668.239,92","Energie","US26875P1012","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"WELL","WELLTOWER INC","Aktien","0,05","54,26","231.465","12.559.291","12.559.290,90","Immobilien","US95040Q1040","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"2914","JAPAN TOBACCO INC","Aktien","0,05","18,89","662.698","12.518.013","12.518.012,63","Nichtzyklische Konsumgüter","JP3726800000","Tokyo Stock Exchange","Japan","JPY"
"TDG","TRANSDIGM GROUP INC","Aktien","0,05","473,39","26.381","12.488.502","12.488.501,59","Industrie","US8936411003","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"GLEN","GLENCORE PLC","Aktien","0,05","2,19","5.681.372","12.419.838","12.419.838,48","Materialien","JE00B4T3BW64","London Stock Exchange","Vereinigtes Königreich","GBP"
"EPAM","EPAM SYSTEMS INC","Aktien","0,05","348,76","35.515","12.386.211","12.386.211,40","IT","US29414B1044","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"RNG","RINGCENTRAL INC CLASS A","Aktien","0,05","282,50","43.770","12.365.025","12.365.025,00","IT","US76680R2067","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HSY","HERSHEY FOODS","Aktien","0,05","148,85","82.547","12.287.121","12.287.120,95","Nichtzyklische Konsumgüter","US4278661081","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BA.","BAE SYSTEMS PLC","Aktien","0,05","6,27","1.957.368","12.279.620","12.279.619,79","Industrie","GB0002634946","London Stock Exchange","Vereinigtes Königreich","GBP"
"STM","STMICROELECTRONICS NV","Aktien","0,05","35,11","349.578","12.275.278","12.275.277,66","IT","NL0000226223","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"WY","WEYERHAEUSER REIT","Aktien","0,05","29,31","417.271","12.230.213","12.230.213,01","Immobilien","US9621661043","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ORA","ORANGE SA","Aktien","0,05","11,42","1.066.503","12.179.321","12.179.320,92","Kommunikation","FR0000133308","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"CERN","CERNER CORP","Aktien","0,05","73,25","166.271","12.179.351","12.179.350,75","Gesundheitsversorgung","US1567821046","NASDAQ","Vereinigte Staaten","USD"
"NTR","NUTRIEN LTD","Aktien","0,05","40,05","302.243","12.104.442","12.104.442,24","Materialien","CA67077M1086","Toronto Stock Exchange","Kanada","CAD"
"RSG","REPUBLIC SERVICES INC","Aktien","0,04","93,62","128.451","12.025.583","12.025.582,62","Industrie","US7607591002","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MRK","MERCK","Aktien","0,04","153,32","78.398","12.019.818","12.019.818,29","Gesundheitsversorgung","DE0006599905","Xetra","Deutschland","EUR"
"CNQ","CANADIAN NATURAL RESOURCES LTD","Aktien","0,04","17,83","673.945","12.018.062","12.018.061,76","Energie","CA1363851017","Toronto Stock Exchange","Kanada","CAD"
"AVB","AVALONBAY COMMUNITIES REIT INC","Aktien","0,04","154,90","77.408","11.990.499","11.990.499,20","Immobilien","US0534841012","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"GEBN","GEBERIT AG","Aktien","0,04","605,60","19.783","11.980.644","11.980.643,69","Industrie","CH0030170408","Six Swiss Exchange Ag","Schweiz","CHF"
"WST","WEST PHARMACEUTICAL SERVICES INC","Aktien","0,04","299,48","40.004","11.980.398","11.980.397,92","Gesundheitsversorgung","US9553061055","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"LH","LABORATORY CORPORATION OF AMERICA","Aktien","0,04","194,25","61.561","11.958.224","11.958.224,25","Gesundheitsversorgung","US50540R4092","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HEN3","HENKEL & KGAA PREF AG","Aktien","0,04","107,53","111.132","11.949.809","11.949.808,81","Nichtzyklische Konsumgüter","DE0006048432","Xetra","Deutschland","EUR"
"MRNA","MODERNA INC","Aktien","0,04","78,29","152.569","11.944.627","11.944.627,01","Gesundheitsversorgung","US60770K1079","NASDAQ","Vereinigte Staaten","USD"
"SLB","SCHLUMBERGER NV","Aktien","0,04","15,73","753.040","11.845.319","11.845.319,20","Energie","AN8068571086","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DLTR","DOLLAR TREE INC","Aktien","0,04","96,63","122.587","11.845.582","11.845.581,81","Zyklische Konsumgüter ","US2567461080","NASDAQ","Vereinigte Staaten","USD"
"SGO","COMPAGNIE DE SAINT GOBAIN SA","Aktien","0,04","43,43","272.346","11.827.799","11.827.799,41","Industrie","FR0000125007","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"4689","Z HOLDINGS CORP","Aktien","0,04","7,42","1.585.900","11.766.331","11.766.330,60","Kommunikation","JP3933800009","Tokyo Stock Exchange","Japan","JPY"
"PPL","PPL CORP","Aktien","0,04","28,47","410.802","11.695.533","11.695.532,94","Versorger","US69351T1060","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"FLT","FLEETCOR TECHNOLOGIES INC","Aktien","0,04","248,76","46.984","11.687.740","11.687.739,84","IT","US3390411052","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6971","KYOCERA CORP","Aktien","0,04","57,78","201.614","11.649.616","11.649.615,50","IT","JP3249600002","Tokyo Stock Exchange","Japan","JPY"
"6902","DENSO CORP","Aktien","0,04","45,76","254.043","11.624.330","11.624.329,81","Zyklische Konsumgüter ","JP3551500006","Tokyo Stock Exchange","Japan","JPY"
"SSE","SSE PLC","Aktien","0,04","17,51","663.326","11.611.607","11.611.606,54","Versorger","GB0007908733","London Stock Exchange","Vereinigtes Königreich","GBP"
"COLO B","COLOPLAST B","Aktien","0,04","157,30","73.791","11.607.429","11.607.429,14","Gesundheitsversorgung","DK0060448595","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"CAP","CAPGEMINI","Aktien","0,04","131,36","88.323","11.601.813","11.601.812,51","IT","FR0000125338","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"6301","KOMATSU LTD","Aktien","0,04","23,29","497.838","11.592.712","11.592.712,23","Industrie","JP3304200003","Tokyo Stock Exchange","Japan","JPY"
"DFS","DISCOVER FINANCIAL SERVICES","Aktien","0,04","64,13","180.642","11.584.571","11.584.571,46","Financials","US2547091080","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AMP","AMERIPRISE FINANCE INC","Aktien","0,04","166,73","69.251","11.546.219","11.546.219,23","Financials","US03076C1062","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"FMG","FORTESCUE METALS GROUP LTD","Aktien","0,04","11,91","965.098","11.496.619","11.496.618,94","Materialien","AU000000FMG4","Asx - All Markets","Australien","AUD"
"AJG","ARTHUR J GALLAGHER","Aktien","0,04","108,67","105.741","11.490.874","11.490.874,47","Financials","US3635761097","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Aktien","0,04","76,69","149.566","11.470.217","11.470.216,54","Materialien","NL0009434992","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MXIM","MAXIM INTEGRATED PRODUCTS INC","Aktien","0,04","73,34","156.008","11.441.627","11.441.626,72","IT","US57772K1016","NASDAQ","Vereinigte Staaten","USD"
"MKTX","MARKETAXESS HOLDINGS INC","Aktien","0,04","540,09","21.100","11.395.899","11.395.899,00","Financials","US57060D1081","NASDAQ","Vereinigte Staaten","USD"
"SPG","SIMON PROPERTY GROUP REIT INC","Aktien","0,04","65,82","172.576","11.358.952","11.358.952,32","Immobilien","US8288061091","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"COUP","COUPA SOFTWARE INC","Aktien","0,04","313,72","36.210","11.359.801","11.359.801,20","IT","US22266L1061","NASDAQ","Vereinigte Staaten","USD"
"EIX","EDISON INTERNATIONAL","Aktien","0,04","56,28","201.306","11.329.502","11.329.501,68","Versorger","US2810201077","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"O","REALTY INCOME REIT CORP","Aktien","0,04","61,67","183.089","11.291.099","11.291.098,63","Immobilien","US7561091049","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4901","FUJIFILM HOLDINGS CORP","Aktien","0,04","49,38","228.361","11.275.777","11.275.777,43","IT","JP3814000000","Tokyo Stock Exchange","Japan","JPY"
"W","WAYFAIR INC CLASS A","Aktien","0,04","306,74","36.747","11.271.775","11.271.774,78","Zyklische Konsumgüter ","US94419L1017","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MPC","MARATHON PETROLEUM CORP","Aktien","0,04","29,38","383.160","11.257.241","11.257.240,80","Energie","US56585A1025","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CAG","CONAGRA BRANDS INC","Aktien","0,04","37,94","296.607","11.253.270","11.253.269,58","Nichtzyklische Konsumgüter","US2058871029","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"669","TECHTRONIC INDUSTRIES LTD","Aktien","0,04","13,82","814.000","11.248.955","11.248.954,84","Industrie","HK0669013440","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"ESSITY B","ESSITY CLASS B","Aktien","0,04","34,19","328.003","11.214.287","11.214.287,27","Nichtzyklische Konsumgüter","SE0009922164","Nasdaq Omx Nordic","Schweden","SEK"
"SU","SUNCOR ENERGY INC","Aktien","0,04","12,55","892.156","11.196.935","11.196.934,65","Energie","CA8672241079","Toronto Stock Exchange","Kanada","CAD"
"IP","INTERNATIONAL PAPER","Aktien","0,04","44,01","254.310","11.192.183","11.192.183,10","Materialien","US4601461035","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"EQR","EQUITY RESIDENTIAL REIT","Aktien","0,04","53,50","208.347","11.146.565","11.146.564,50","Immobilien","US29476L1070","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"9022","CENTRAL JAPAN RAILWAY","Aktien","0,04","141,71","78.560","11.132.466","11.132.466,01","Industrie","JP3566800003","Tokyo Stock Exchange","Japan","JPY"
"KHC","KRAFT HEINZ","Aktien","0,04","32,41","343.464","11.131.668","11.131.668,24","Nichtzyklische Konsumgüter","US5007541064","NASDAQ","Vereinigte Staaten","USD"
"COO","COOPER INC","Aktien","0,04","356,24","31.080","11.071.939","11.071.939,20","Gesundheitsversorgung","US2166484020","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"KEYS","KEYSIGHT TECHNOLOGIES INC","Aktien","0,04","104,49","105.431","11.016.485","11.016.485,19","IT","US49338L1035","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"TTWO","TAKE TWO INTERACTIVE SOFTWARE INC","Aktien","0,04","169,16","65.101","11.012.485","11.012.485,16","Kommunikation","US8740541094","NASDAQ","Vereinigte Staaten","USD"
"NTRS","NORTHERN TRUST CORP","Aktien","0,04","83,93","131.137","11.006.328","11.006.328,41","Financials","US6658591044","NASDAQ","Vereinigte Staaten","USD"
"CTXS","CITRIX SYSTEMS INC","Aktien","0,04","144,03","76.426","11.007.637","11.007.636,78","IT","US1773761002","NASDAQ","Vereinigte Staaten","USD"
"FRC","FIRST REPUBLIC BANK","Aktien","0,04","123,75","88.678","10.973.903","10.973.902,50","Financials","US33616C1009","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"VMC","VULCAN MATERIALS","Aktien","0,04","145,90","75.133","10.961.905","10.961.904,70","Materialien","US9291601097","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"EFX","EQUIFAX INC","Aktien","0,04","164,89","65.930","10.871.198","10.871.197,70","Industrie","US2944291051","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AEM","AGNICO EAGLE MINES LTD","Aktien","0,04","83,23","130.490","10.860.097","10.860.097,04","Materialien","CA0084741085","Toronto Stock Exchange","Kanada","CAD"
"ETR","ENTERGY CORP","Aktien","0,04","106,48","101.676","10.826.460","10.826.460,48","Versorger","US29364G1031","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"KRZ","KERRY GROUP PLC","Aktien","0,04","130,83","82.694","10.818.704","10.818.703,86","Nichtzyklische Konsumgüter","IE0004906560","Irish Stock Exchange - All Market","Irland","EUR"
"FME","FRESENIUS MEDICAL CARE AG","Aktien","0,04","84,53","127.883","10.810.374","10.810.373,54","Gesundheitsversorgung","DE0005785802","Xetra","Deutschland","EUR"
"UPM","UPM-KYMMENE","Aktien","0,04","30,75","351.153","10.796.477","10.796.477,10","Materialien","FI0009005987","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"PAYC","PAYCOM SOFTWARE INC","Aktien","0,04","373,78","28.870","10.791.029","10.791.028,60","IT","US70432V1026","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ENI","ENI","Aktien","0,04","7,85","1.371.663","10.770.351","10.770.350,55","Energie","IT0003132476","Borsa Italiana","Italien","EUR"
"FTV","FORTIVE CORP","Aktien","0,04","66,42","161.274","10.711.819","10.711.819,08","Industrie","US34959J1088","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ML","MICHELIN","Aktien","0,04","109,74","97.174","10.663.480","10.663.479,84","Zyklische Konsumgüter ","FR0000121261","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"AKAM","AKAMAI TECHNOLOGIES INC","Aktien","0,04","115,46","91.299","10.541.383","10.541.382,54","IT","US00971T1016","NASDAQ","Vereinigte Staaten","USD"
"HOLX","HOLOGIC INC","Aktien","0,04","67,67","155.549","10.526.001","10.526.000,83","Gesundheitsversorgung","US4364401012","NASDAQ","Vereinigte Staaten","USD"
"TSN","TYSON FOODS INC CLASS A","Aktien","0,04","58,96","178.484","10.523.417","10.523.416,64","Nichtzyklische Konsumgüter","US9024941034","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8113","UNICHARM CORP","Aktien","0,04","46,16","227.800","10.516.337","10.516.336,76","Nichtzyklische Konsumgüter","JP3951600000","Tokyo Stock Exchange","Japan","JPY"
"DWNI","DEUTSCHE WOHNEN","Aktien","0,04","52,75","198.949","10.495.365","10.495.365,10","Immobilien","DE000A0HN5C6","Xetra","Deutschland","EUR"
"9020","EAST JAPAN RAILWAY","Aktien","0,04","61,14","171.496","10.484.599","10.484.599,35","Industrie","JP3783600004","Tokyo Stock Exchange","Japan","JPY"
"6326","KUBOTA CORP","Aktien","0,04","18,37","570.771","10.484.101","10.484.100,85","Industrie","JP3266400005","Tokyo Stock Exchange","Japan","JPY"
"QRVO","QORVO INC","Aktien","0,04","135,17","77.317","10.450.939","10.450.938,89","IT","US74736K1016","NASDAQ","Vereinigte Staaten","USD"
"ODFL","OLD DOMINION FREIGHT LINE INC","Aktien","0,04","200,61","52.091","10.449.976","10.449.975,51","Industrie","US6795801009","NASDAQ","Vereinigte Staaten","USD"
